Date,Open,High,Low,Close,Volume,Adj Clos
2010-12-31,11.43,11.56,11.20,11.43,7638400,11.3
2010-12-30,12.01,12.15,11.40,11.43,16063800,11.3
2010-12-29,11.78,12.40,11.21,12.21,11734500,12.0
2010-12-28,11.86,12.35,11.54,11.90,13951200,11.7
2010-12-27,11.75,12.36,11.50,12.00,14922400,11.8
2010-12-24,11.46,12.26,11.31,11.88,17077900,11.7
2010-12-23,11.09,11.86,10.94,11.62,16556000,11.5
2010-12-22,11.48,11.84,11.01,11.19,21558200,11.0
2010-12-21,10.36,11.40,10.35,11.40,24009900,11.2
2010-12-20,10.68,10.75,10.05,10.36,5495700,10.2
2010-12-17,10.70,10.78,10.49,10.58,3722600,10.4
2010-12-16,10.45,10.96,10.39,10.73,9845700,10.6
2010-12-15,10.55,10.79,10.43,10.44,10830700,10.3
2010-12-14,9.99,10.62,9.97,10.39,10936400,10.2
2010-12-13,9.80,10.05,9.77,9.98,4266900,9.8
2010-12-10,9.83,9.89,9.60,9.78,3388700,9.6
2010-12-09,9.80,10.08,9.73,9.90,4700900,9.8
2010-12-08,10.11,10.19,9.81,9.83,6344600,9.7
2010-12-07,10.40,10.40,9.94,10.20,6703300,10.1
2010-12-01,10.29,10.36,10.00,10.12,9827100,10.0
2010-11-30,9.65,10.46,9.60,10.44,15173100,10.3
2010-11-29,9.75,9.86,9.60,9.73,3231700,9.6
2010-11-26,10.07,10.07,9.71,9.81,5893400,9.7
2010-11-25,9.85,10.19,9.75,10.10,7337200,10.0
2010-11-24,9.56,9.90,9.51,9.85,4059400,9.7
2010-11-23,9.94,9.94,9.50,9.61,5262400,9.5
2010-11-22,9.80,10.17,9.73,10.00,6287300,9.9
2010-11-19,9.80,10.00,9.50,9.93,5385900,9.8
2010-11-18,9.85,9.93,9.67,9.80,3013900,9.7
2010-11-17,9.62,9.93,9.52,9.66,5156200,9.5
2010-11-16,10.04,10.27,9.57,9.62,9283100,9.5
2010-11-15,10.11,10.27,9.80,10.05,9530900,9.9
2010-11-12,11.08,11.18,10.10,10.11,14963500,10.0
2010-11-11,11.27,11.42,11.13,11.22,13833400,11.1
2010-11-10,12.01,12.01,11.00,11.33,23235100,11.2
2010-11-09,12.17,12.34,11.82,12.01,15794800,11.9
2010-11-08,11.65,12.46,11.65,12.18,24353900,12.0
2010-11-05,11.30,11.56,10.99,11.56,23467900,11.4
2010-11-04,11.17,11.27,10.90,11.12,8098400,11.0
2010-11-03,11.43,11.48,11.13,11.17,11372300,11.0
2010-11-02,10.99,11.56,10.98,11.41,19878400,11.3
2010-11-01,11.05,11.14,10.83,11.02,11739500,10.9
2010-10-29,11.12,11.20,10.72,11.06,9700900,10.9
2010-10-28,10.61,11.14,10.61,11.07,12135300,10.9
2010-10-27,11.01,11.38,10.70,10.72,12984400,10.6
2010-10-26,11.28,11.47,10.91,10.98,14643800,10.8
2010-10-25,10.56,11.19,10.43,11.19,14639900,11.0
2010-10-22,10.43,10.86,10.25,10.60,13762800,10.5
2010-10-21,10.28,10.58,10.17,10.51,12475900,10.4
2010-10-20,10.75,10.83,10.16,10.38,26578500,10.2
2010-10-19,10.88,11.40,10.60,11.29,15444200,11.1
2010-10-18,11.20,11.56,11.00,11.01,35133700,10.9
2010-10-15,10.58,11.68,10.48,11.58,29404800,11.4
2010-10-14,10.37,11.40,10.37,10.88,43459200,10.7
2010-10-13,9.66,10.45,9.58,10.36,25485800,10.2
2010-10-12,9.75,9.80,9.50,9.66,8817100,9.5
2010-10-11,9.28,9.88,9.22,9.80,18417800,9.7
2010-10-08,8.95,9.50,8.80,9.30,10471800,9.2
2010-09-30,8.58,9.13,8.50,9.01,7665400,8.9
2010-09-29,8.98,8.98,8.65,8.66,9187100,8.5
2010-09-28,9.30,9.32,9.00,9.02,7244200,8.9
2010-09-27,9.24,9.43,9.05,9.36,4812100,9.2
2010-09-21,9.26,9.31,9.16,9.24,2595900,9.1
2010-09-20,9.37,9.37,9.00,9.20,4434900,9.1
2010-09-17,9.19,9.38,9.19,9.26,4509700,9.1
2010-09-16,9.36,9.39,9.15,9.19,5656200,9.1
2010-09-15,9.46,9.50,9.30,9.34,4410400,9.2
2010-09-14,9.67,9.70,9.40,9.45,5665200,9.3
2010-09-13,9.28,9.76,9.28,9.66,7883700,9.5
2010-09-10,9.33,9.48,9.18,9.38,6858700,9.2
2010-09-09,9.77,9.85,9.28,9.30,11964500,9.2
2010-09-08,9.96,9.99,9.74,9.84,7672300,9.7
2010-09-07,9.96,10.13,9.83,10.04,9258300,9.9
2010-09-06,9.64,9.95,9.64,9.93,10073100,9.8
2010-09-03,9.66,9.75,9.45,9.57,7146900,9.4
2010-09-02,9.68,9.74,9.51,9.67,9472500,9.5
2010-09-01,10.09,10.14,9.40,9.59,15302200,9.5
2010-08-31,10.26,10.26,9.95,10.08,13406500,9.9
2010-08-30,10.22,10.36,10.06,10.30,6365700,10.2
2010-08-27,10.11,10.23,10.02,10.16,4626300,10.0
2010-08-26,10.16,10.29,9.98,10.10,6762200,10.0
2010-08-25,10.51,10.58,10.15,10.16,7513800,10.0
2010-08-24,10.38,10.70,10.30,10.59,8279500,10.4
2010-08-23,10.55,10.69,10.32,10.42,10021900,10.3
2010-08-20,11.21,11.21,10.50,10.61,18075400,10.5
2010-08-19,11.64,11.65,11.21,11.28,12821600,11.1
2010-08-18,11.70,11.82,11.40,11.64,20682700,11.5
2010-08-17,10.95,11.68,10.77,11.68,22655500,11.5
2010-08-16,10.63,10.99,10.60,10.91,6806800,10.8
2010-08-13,10.83,10.94,10.39,10.76,10056900,10.6
2010-08-12,10.74,11.17,10.72,10.80,8125100,10.7
2010-08-11,10.65,10.99,10.53,10.94,8368000,10.8
2010-08-09,11.00,11.12,10.71,11.04,9339100,10.9
2010-08-06,11.00,11.14,10.50,11.10,15762200,10.9
2010-08-05,11.46,11.52,11.00,11.06,15161800,10.9
2010-08-04,11.71,11.85,11.18,11.56,9907500,11.4
2010-08-03,11.71,11.98,11.61,11.72,11235700,11.6
2010-08-02,11.30,11.85,11.27,11.68,10027600,11.5
2010-07-30,11.61,11.63,11.22,11.40,5129200,11.2
