Date,Open,High,Low,Close,Volume,Adj Clos
2012-01-20,2.93,3.00,2.90,2.99,2380700,2.9
2012-01-19,2.91,2.98,2.89,2.94,2930100,2.9
2012-01-18,2.95,3.04,2.92,2.93,2538200,2.9
2012-01-17,2.80,2.98,2.71,2.98,2312200,2.9
2012-01-16,2.86,2.88,2.80,2.80,1731700,2.8
2012-01-13,3.04,3.05,2.86,2.87,2849900,2.8
2012-01-12,2.98,3.07,2.97,3.02,2712000,3.0
2012-01-11,3.01,3.06,2.97,3.00,2843500,3.0
2012-01-10,2.83,3.07,2.83,3.02,4376500,3.0
2012-01-09,2.71,2.89,2.68,2.88,2754700,2.8
2012-01-06,2.70,2.73,2.63,2.72,1924200,2.7
2012-01-05,2.85,2.86,2.70,2.72,1826700,2.7
2012-01-04,2.93,2.96,2.85,2.86,1172100,2.8
