Date,Open,High,Low,Close,Volume,Adj Clos
2012-01-20,11.16,11.79,11.02,11.62,2104700,11.6
2012-01-19,10.85,11.14,10.65,11.05,1466000,11.0
2012-01-18,11.10,11.44,10.83,10.90,1685700,10.9
2012-01-17,10.28,11.21,10.26,11.17,1718300,11.1
2012-01-16,10.99,10.99,10.45,10.45,2327400,10.4
2012-01-13,11.93,11.94,11.07,11.10,2273800,11.1
2012-01-12,11.82,12.10,11.73,11.85,2433400,11.8
2012-01-11,11.80,12.07,11.63,11.88,2210900,11.8
2012-01-10,11.17,11.80,11.05,11.80,2468100,11.8
2012-01-09,10.55,11.20,10.31,11.20,2548900,11.2
2012-01-06,10.45,10.66,10.19,10.63,1355100,10.6
2012-01-05,11.08,11.08,10.39,10.42,1473800,10.4
2012-01-04,11.75,11.80,11.16,11.16,895500,11.1
