Date,Open,High,Low,Close,Volume,Adj Clos
2012-01-20,8.45,8.68,8.38,8.47,1221900,8.4
2012-01-19,8.35,8.62,8.20,8.44,1643900,8.4
2012-01-18,8.86,9.12,8.47,8.50,2173800,8.5
2012-01-17,8.53,9.08,8.33,8.95,2691700,8.9
2012-01-16,8.70,8.98,8.46,8.53,1612300,8.5
2012-01-13,9.48,9.65,8.70,8.86,3833000,8.8
2012-01-12,9.68,9.97,9.58,9.59,3130000,9.5
2012-01-11,9.75,10.15,9.56,9.70,4762100,9.7
2012-01-10,9.43,9.99,9.31,9.85,5590300,9.8
2012-01-09,9.15,9.68,9.09,9.54,3861100,9.5
2012-01-06,8.78,9.42,8.59,9.24,3648400,9.2
2012-01-05,9.18,9.67,8.90,8.95,4455700,8.9
2012-01-04,9.53,9.86,9.30,9.43,4557100,9.4
