Date,Open,High,Low,Close,Volume,Adj Clos
2010-12-31,28.18,28.50,28.07,28.39,605300,28.1
2010-12-30,27.95,28.30,27.72,28.05,572900,27.7
2010-12-29,27.65,28.08,27.48,28.00,515400,27.7
2010-12-28,27.58,27.82,27.00,27.48,766700,27.2
2010-12-27,29.00,29.27,27.70,27.70,1271200,27.4
2010-12-24,29.89,29.90,28.70,28.84,1079300,28.5
2010-12-23,30.66,30.72,29.50,29.81,1547200,29.5
2010-12-22,31.00,31.17,30.20,30.65,1163300,30.3
2010-12-21,31.60,31.60,30.55,30.99,2078700,30.6
2010-12-17,31.93,32.00,31.58,31.73,752200,31.4
2010-12-16,31.25,32.17,31.20,31.93,1383700,31.6
2010-12-15,31.55,31.72,31.20,31.37,1133800,31.0
2010-12-14,31.49,31.70,31.20,31.68,1253600,31.3
2010-12-13,30.35,31.63,30.35,31.49,1848800,31.1
2010-12-10,30.51,30.51,29.85,30.20,1500000,29.8
2010-12-09,30.72,30.75,29.90,29.91,1351600,29.6
2010-12-08,31.72,32.40,30.83,30.87,1772900,30.5
2010-12-07,31.79,31.95,30.50,31.73,2609100,31.4
2010-12-06,31.60,32.00,31.15,31.96,2863200,31.6
2010-12-03,32.80,33.00,30.49,31.89,5017400,31.5
2010-12-02,33.50,34.10,32.65,32.80,1920200,32.4
2010-12-01,33.00,34.21,32.58,33.30,1686900,32.9
2010-11-30,33.10,33.88,31.68,32.95,1672600,32.6
2010-11-29,32.20,33.29,31.90,33.08,1561400,32.7
2010-11-26,32.00,32.35,31.48,32.15,1026800,31.8
2010-11-25,32.90,33.29,31.84,32.23,1580800,31.9
2010-11-24,30.76,32.68,30.76,32.68,2080900,32.3
2010-11-23,31.30,31.47,30.51,31.00,1190500,30.6
2010-11-22,30.10,32.09,30.03,31.45,2385700,31.1
2010-11-19,29.18,30.39,28.80,30.36,1114800,30.0
2010-11-18,29.15,29.48,28.28,28.95,696600,28.6
2010-11-17,29.90,30.30,28.82,28.83,780500,28.5
2010-11-16,30.38,31.22,29.50,29.95,1584200,29.6
2010-11-15,29.80,30.37,29.23,30.33,997400,30.0
2010-11-12,31.15,31.76,28.50,29.60,1646000,29.2
2010-11-11,31.29,32.88,30.80,31.35,1828900,31.0
2010-11-10,31.36,31.59,31.11,31.36,857100,31.0
2010-11-09,31.77,31.92,31.10,31.37,938700,31.0
2010-11-08,31.05,32.35,31.05,31.77,1051000,31.4
2010-11-05,30.89,31.22,30.55,31.05,1291500,30.7
2010-11-04,29.90,31.25,29.90,30.70,1108700,30.3
2010-11-03,30.08,30.49,29.70,29.93,1073700,29.6
2010-11-02,30.90,32.50,30.08,30.08,2224700,29.7
2010-11-01,28.68,31.10,28.59,31.04,3299600,30.7
2010-10-29,28.90,28.90,28.50,28.58,928400,28.2
2010-10-28,28.82,28.95,28.53,28.81,1118000,28.5
2010-10-27,29.08,29.16,28.67,28.81,1849000,28.5
2010-10-26,28.80,28.95,28.40,28.95,1243900,28.6
2010-10-25,28.25,28.80,28.25,28.70,1424200,28.4
2010-10-22,27.58,28.32,27.42,28.20,1419000,27.9
2010-10-21,27.16,27.69,27.00,27.52,810400,27.2
2010-10-20,27.00,27.63,26.55,27.20,1267400,26.9
2010-10-19,26.59,27.60,26.23,27.19,1103200,26.9
2010-10-18,25.97,26.73,25.37,26.62,1095300,26.3
2010-10-15,26.75,26.95,25.96,26.01,2414900,25.7
2010-10-14,27.35,27.63,26.60,26.75,1392700,26.4
2010-10-13,27.67,27.67,27.10,27.34,1539900,27.0
2010-10-12,27.71,27.91,27.05,27.67,1157900,27.3
2010-10-11,29.23,29.27,27.45,27.70,2523000,27.4
2010-10-08,29.36,29.48,28.90,29.27,1558900,28.9
2010-09-30,29.00,29.30,28.52,29.02,470800,28.7
2010-09-29,29.21,29.56,28.81,29.10,411600,28.8
2010-09-28,29.66,29.90,29.01,29.21,742900,28.9
2010-09-27,28.74,30.00,28.42,29.66,766900,29.3
2010-09-21,28.00,28.69,27.56,28.65,419400,28.3
2010-09-20,28.60,29.27,27.77,28.00,1044700,27.7
2010-09-17,28.30,30.35,28.30,28.94,1701400,28.6
2010-09-16,28.71,29.00,26.80,27.90,1393200,27.6
2010-09-15,29.71,29.72,28.71,28.83,1238100,28.5
2010-09-14,30.09,30.30,29.55,29.74,859300,29.4
2010-09-13,30.11,30.46,29.90,30.08,1238700,29.7
2010-09-10,29.69,30.53,29.60,30.21,1772900,29.9
2010-09-09,29.30,30.07,29.10,29.70,2058100,29.3
2010-09-08,28.52,29.30,28.16,29.30,1568900,29.0
2010-09-07,28.28,28.79,28.07,28.65,811900,28.3
2010-09-06,29.06,29.12,27.80,28.43,1008000,28.1
2010-09-03,29.09,29.09,28.60,28.95,954200,28.6
2010-09-02,28.37,29.20,28.37,28.90,923700,28.6
2010-09-01,28.80,29.11,27.92,28.32,1675800,28.0
2010-08-31,28.96,29.30,28.50,29.00,1195800,28.7
2010-08-30,28.10,29.49,28.10,29.03,1389100,28.7
2010-08-27,27.69,28.29,27.19,28.07,842400,27.7
2010-08-26,27.52,27.99,27.52,27.69,729900,27.4
2010-08-25,28.20,28.67,27.68,27.80,1508700,27.5
2010-08-24,26.99,28.35,26.71,28.20,2145900,27.9
2010-08-23,26.40,27.30,26.40,27.06,1063300,26.7
2010-08-20,27.38,27.59,26.25,26.40,1497500,26.1
2010-08-19,27.32,28.07,27.15,27.61,1098800,27.3
2010-08-18,27.56,27.85,27.28,27.66,1119200,27.3
2010-08-17,27.32,27.60,27.02,27.56,1011500,27.2
2010-08-16,25.99,27.71,25.99,27.33,2150700,27.0
2010-08-13,25.80,26.00,25.21,26.00,889200,25.7
2010-08-12,25.39,26.10,25.26,25.65,807400,25.3
2010-08-11,25.49,25.97,25.18,25.70,1024300,25.4
2010-08-10,27.15,27.20,25.70,25.75,1285500,25.4
2010-08-09,26.72,27.33,26.60,27.05,1155200,26.7
2010-08-06,26.40,26.68,26.05,26.67,1215400,26.3
2010-08-05,26.35,26.66,25.66,26.27,1263600,26.0
2010-08-04,26.42,26.65,25.45,26.33,1438500,26.0
2010-08-03,26.78,26.96,26.23,26.40,1985400,26.1
2010-08-02,26.33,27.00,26.10,26.75,2437800,26.4
2010-07-30,25.30,26.75,24.80,26.45,4180200,26.1
2010-07-29,24.64,25.43,24.49,25.43,1941300,25.1
2010-07-28,23.93,24.59,23.91,24.48,1246100,24.2
2010-07-27,24.30,24.30,23.75,24.12,1205300,23.8
2010-07-26,23.81,24.49,23.66,24.33,1287000,24.0
2010-07-23,23.86,23.88,23.43,23.80,1225200,23.5
2010-07-22,23.30,23.95,23.26,23.88,1679300,23.6
2010-07-21,23.46,23.86,23.32,23.44,1530200,23.2
2010-07-20,23.05,23.68,22.90,23.50,1575800,23.2
2010-07-19,22.06,23.08,22.06,22.97,995800,22.7
2010-07-16,22.38,22.47,21.67,22.47,999800,22.2
2010-07-15,23.47,23.47,22.18,22.35,1475200,22.1
2010-07-14,23.36,23.80,23.20,23.41,1844000,23.1
2010-07-13,23.08,23.90,22.85,23.25,1831500,23.0
2010-07-12,23.12,23.74,22.90,23.29,2878500,23.0
2010-07-09,21.96,22.53,21.62,22.42,1991300,22.1
2010-07-08,21.96,22.10,21.32,21.75,1207500,21.5
2010-07-07,21.40,21.90,21.01,21.81,2558100,21.5
2010-07-06,20.43,21.29,20.36,21.15,1674600,20.9
2010-07-05,19.77,20.98,19.53,20.59,1525700,20.3
2010-07-02,20.43,20.44,19.10,20.20,1381400,19.9
2010-07-01,20.30,20.65,19.97,20.10,1012400,19.8
2010-06-30,20.60,20.68,20.00,20.22,1282800,20.0
2010-06-29,22.80,22.80,20.70,20.75,1612300,20.5
2010-06-28,22.85,23.25,22.50,22.60,1089500,22.3
2010-06-25,23.37,23.37,22.64,22.85,1363600,22.6
2010-06-24,23.00,23.62,23.00,23.40,1757000,23.1
2010-06-23,23.00,23.46,22.50,22.95,1439700,22.7
2010-06-22,22.87,23.60,22.73,23.08,1853900,22.8
2010-06-21,22.65,22.98,21.92,22.98,2445900,22.7
2010-06-18,24.20,24.49,22.50,22.58,3132400,22.3
2010-06-17,26.50,26.50,24.22,24.36,3838000,24.1
2010-06-11,26.59,26.82,26.25,26.45,995100,26.1
2010-06-10,26.30,26.89,26.16,26.53,1524800,26.2
2010-06-09,26.44,26.48,25.85,26.40,1596100,26.1
2010-06-08,25.16,26.00,25.11,26.00,2129700,25.7
2010-06-07,24.58,25.24,24.29,25.15,1322200,24.8
