Date,Open,High,Low,Close,Volume,Adj Clos
2008-12-31,5.15,5.28,5.14,5.15,4091900,5.1
2008-12-30,5.41,5.44,5.11,5.18,5103500,5.1
2008-12-26,5.38,5.45,5.32,5.34,4170200,5.3
2008-12-25,5.50,5.60,5.25,5.37,6363300,5.3
2008-12-24,5.71,5.71,5.38,5.49,8730800,5.4
2008-12-23,6.26,6.28,5.73,5.75,12547800,5.7
2008-12-22,6.45,6.49,6.08,6.17,12373900,6.1
2008-12-19,6.55,6.57,6.33,6.46,12971800,6.4
2008-12-18,6.63,6.65,6.42,6.57,12766600,6.5
2008-12-17,6.45,6.60,6.41,6.48,8765300,6.4
2008-12-16,6.19,6.48,6.05,6.45,8203700,6.4
2008-12-15,6.49,6.55,6.03,6.25,7617400,6.2
2008-12-12,6.48,6.80,6.23,6.36,13413400,6.3
2008-12-11,6.83,7.01,6.58,6.60,16941600,6.5
2008-12-10,6.75,6.93,6.46,6.89,16036600,6.8
2008-12-09,7.03,7.10,6.73,6.80,16730300,6.7
2008-12-08,6.76,7.06,6.66,7.00,32038000,6.9
2008-12-05,6.19,6.65,6.14,6.60,22767900,6.5
2008-12-04,6.31,6.56,6.18,6.23,22427800,6.1
2008-12-03,5.99,6.25,5.99,6.23,14560700,6.1
2008-12-02,5.85,6.15,5.80,5.95,11394300,5.9
2008-12-01,6.00,6.16,5.79,6.03,13647500,5.9
2008-11-28,6.05,6.38,5.92,6.11,22836100,6.0
2008-11-27,6.65,7.28,6.33,6.38,57136700,6.3
2008-11-26,5.77,6.10,5.65,5.89,10429600,5.8
2008-11-25,6.05,6.15,5.54,5.79,12599400,5.7
2008-11-24,6.44,6.56,5.99,5.99,16364400,5.9
2008-11-21,6.10,6.87,5.90,6.65,33905400,6.6
2008-11-20,6.20,6.58,6.02,6.34,36947800,6.3
2008-11-19,5.38,6.01,5.21,6.00,19777500,5.9
2008-11-18,6.00,6.00,5.46,5.46,15059400,5.4
2008-11-17,5.86,6.10,5.63,6.07,18811900,6.0
2008-11-14,5.77,5.99,5.64,5.95,16613800,5.9
2008-11-13,5.33,5.70,5.25,5.70,18886000,5.6
2008-11-12,5.20,5.40,5.10,5.40,9062300,5.3
2008-11-11,5.22,5.55,5.15,5.31,10677100,5.2
2008-11-10,5.00,5.27,4.89,5.27,8257200,5.2
2008-11-07,4.70,4.95,4.65,4.87,2924100,4.8
2008-11-06,4.77,4.86,4.62,4.86,2821900,4.8
2008-11-05,4.66,4.95,4.66,4.90,4500300,4.8
2008-11-04,4.94,4.95,4.59,4.64,3768700,4.6
2008-11-03,4.98,5.07,4.92,4.96,2197700,4.9
2008-10-31,5.18,5.22,4.96,4.98,4352500,4.9
2008-10-30,5.16,5.37,5.10,5.16,5993100,5.1
2008-10-29,5.36,5.40,5.11,5.15,6116800,5.1
2008-10-28,4.99,5.33,4.80,5.29,7551700,5.2
2008-10-27,5.58,5.66,5.18,5.18,7149800,5.1
2008-10-24,6.03,6.03,5.60,5.76,8762000,5.7
2008-10-23,5.59,6.04,5.45,6.04,17163000,6.0
2008-10-22,5.66,5.86,5.50,5.52,6388600,5.4
2008-10-21,6.08,6.10,5.77,5.80,11076100,5.7
2008-10-20,5.64,6.09,5.60,6.05,13174100,6.0
2008-10-17,5.70,5.78,5.36,5.70,8036100,5.6
2008-10-16,5.41,5.94,5.36,5.63,14267100,5.5
2008-10-15,5.54,5.90,5.45,5.73,8338700,5.6
2008-10-14,5.73,6.05,5.55,5.66,21442300,5.6
2008-10-13,5.39,5.63,4.99,5.62,10061800,5.5
2008-10-10,5.27,5.56,5.15,5.36,10240400,5.3
2008-10-09,6.05,6.05,5.50,5.60,12226800,5.5
2008-10-08,5.80,6.10,5.66,5.82,16055800,5.7
2008-10-06,5.58,6.12,5.50,5.73,19416800,5.6
2008-09-26,5.38,5.89,5.11,5.89,22001900,5.8
2008-09-25,5.08,5.44,5.03,5.35,11170000,5.3
2008-09-24,5.05,5.08,4.77,5.06,6736800,5.0
2008-09-23,5.50,5.58,5.25,5.25,11450100,5.2
2008-09-22,5.96,6.22,5.50,5.83,17924500,5.7
2008-09-19,5.65,5.65,5.50,5.65,6783200,5.6
2008-09-18,5.00,5.38,4.82,5.14,6849900,5.1
2008-09-17,5.80,5.80,5.36,5.36,6759900,5.3
2008-09-16,12.09,12.18,11.18,11.40,6733700,11.2
2008-09-12,11.16,11.85,11.08,11.75,3617600,11.5
2008-09-11,11.39,11.79,11.05,11.06,2587900,10.8
2008-09-10,11.22,12.20,11.20,11.60,3834100,11.4
2008-09-09,11.30,11.50,10.99,11.23,1429800,11.0
2008-09-08,12.37,12.60,11.29,11.29,2557000,11.1
2008-09-05,13.35,13.35,12.40,12.50,2325800,12.3
2008-09-04,13.43,13.84,13.35,13.73,930800,13.5
2008-09-03,13.30,13.65,13.13,13.44,1233100,13.2
2008-09-02,13.30,13.55,12.95,13.30,1152000,13.0
2008-09-01,13.89,13.98,13.00,13.23,1920900,13.0
2008-08-29,13.78,14.39,13.56,14.05,1978600,13.8
2008-08-28,14.05,14.25,13.52,13.60,1791600,13.3
2008-08-27,14.09,14.59,13.78,14.13,1038200,13.9
2008-08-26,14.51,14.95,13.70,14.13,1549500,13.9
2008-08-25,14.86,15.18,14.20,14.80,1109400,14.5
2008-08-22,15.50,15.60,14.46,14.86,1584900,14.6
2008-08-21,16.10,16.40,15.45,15.55,2354200,15.3
2008-08-20,15.03,16.60,14.85,16.51,3062200,16.2
2008-08-19,14.75,15.37,14.40,15.15,1507200,14.9
2008-08-18,16.00,16.05,14.78,14.82,1635400,14.5
2008-08-15,16.25,16.32,15.70,15.90,950400,15.6
2008-08-14,16.00,16.59,15.60,16.26,1158700,16.0
2008-08-13,15.90,16.59,14.78,16.08,2334600,15.8
2008-08-11,17.16,17.38,15.44,16.00,3154700,15.7
2008-08-08,18.47,18.47,17.08,17.15,2398900,16.8
2008-08-07,18.00,18.63,17.81,18.47,2000500,18.1
2008-08-06,19.30,19.30,17.61,18.30,4785500,18.0
2008-08-05,19.38,19.65,18.88,19.07,2779600,18.7
2008-08-04,19.50,19.96,19.00,19.15,2650900,18.8
2008-08-01,18.28,19.88,18.18,19.70,4194400,19.3
2008-07-31,19.77,19.90,18.45,18.51,4806200,18.2
2008-07-30,20.14,20.46,19.49,19.83,2811400,19.5
2008-07-29,20.00,20.15,19.60,19.78,4953800,19.4
2008-07-28,20.66,21.70,20.55,20.58,9287600,20.2
2008-07-25,21.20,21.34,20.50,20.74,12350200,20.4
2008-07-24,19.70,20.99,19.51,20.93,9320500,20.6
2008-07-23,19.52,20.28,19.50,19.50,5747400,19.2
2008-07-22,18.92,19.80,18.70,19.45,3664700,19.1
2008-07-21,17.59,19.25,17.49,18.91,3962200,18.6
