Date,Open,High,Low,Close,Volume,Adj Clos
2005-12-30,5.72,5.72,5.72,5.72,3161500,5.7
2005-12-29,5.20,5.20,5.20,5.20,000,5.2
2005-12-28,5.20,5.20,5.20,5.20,000,5.2
2005-12-27,5.20,5.20,5.20,5.20,000,5.2
2005-12-26,5.20,5.20,5.20,5.20,000,5.2
2005-12-23,5.20,5.20,5.20,5.20,000,5.2
2005-12-22,5.20,5.20,5.20,5.20,000,5.2
2005-12-21,5.20,5.20,5.20,5.20,000,5.2
2005-12-20,5.20,5.20,5.20,5.20,000,5.2
2005-12-19,5.20,5.20,5.20,5.20,000,5.2
2005-12-16,5.20,5.20,5.20,5.20,000,5.2
2005-12-15,5.20,5.20,5.20,5.20,000,5.2
2005-12-14,5.20,5.20,5.20,5.20,000,5.2
2005-12-13,5.20,5.20,5.20,5.20,000,5.2
2005-12-12,5.20,5.20,5.20,5.20,000,5.2
2005-12-09,5.20,5.20,5.20,5.20,000,5.2
2005-12-08,5.20,5.20,5.20,5.20,000,5.2
2005-12-07,5.20,5.20,5.20,5.20,000,5.2
2005-12-06,5.20,5.20,5.20,5.20,000,5.2
2005-12-05,5.20,5.20,5.20,5.20,000,5.2
2005-12-02,5.20,5.20,5.20,5.20,000,5.2
2005-12-01,5.20,5.20,5.20,5.20,000,5.2
2005-11-30,5.20,5.20,5.20,5.20,000,5.2
2005-11-29,5.20,5.20,5.20,5.20,000,5.2
2005-11-28,5.20,5.20,5.20,5.20,000,5.2
2005-11-25,5.20,5.20,5.20,5.20,000,5.2
2005-11-24,5.20,5.20,5.20,5.20,000,5.2
2005-11-23,5.20,5.20,5.20,5.20,000,5.2
2005-11-22,5.20,5.20,5.20,5.20,000,5.2
2005-11-21,5.20,5.20,5.20,5.20,000,5.2
2005-11-18,5.10,5.25,5.04,5.20,1678300,5.2
2005-11-17,5.10,5.14,5.03,5.06,671100,5.0
2005-11-16,5.06,5.08,4.95,5.08,1166500,5.0
2005-11-15,5.05,5.17,5.05,5.06,548300,5.0
2005-11-14,5.00,5.15,5.00,5.09,771700,5.0
2005-11-11,5.18,5.24,4.98,5.06,1868300,5.0
2005-11-10,5.20,5.38,5.20,5.24,2787800,5.2
2005-11-09,5.16,5.23,5.13,5.20,1131800,5.2
2005-11-08,5.11,5.20,5.07,5.19,947200,5.1
2005-11-07,5.12,5.17,5.02,5.16,1005000,5.1
2005-11-04,5.09,5.17,5.07,5.16,782900,5.1
2005-11-03,5.22,5.27,5.13,5.13,1214600,5.1
2005-11-02,4.99,5.28,4.99,5.22,2321300,5.2
2005-11-01,5.07,5.07,4.86,4.99,1684200,4.9
2005-10-31,5.03,5.13,4.98,5.07,1458400,5.0
2005-10-28,5.39,5.43,4.99,5.10,2480300,5.1
2005-10-27,5.30,5.44,5.21,5.39,2284900,5.3
2005-10-26,5.37,5.44,5.29,5.30,1704500,5.3
2005-10-25,5.56,5.57,5.37,5.38,1842400,5.3
2005-10-24,5.60,5.62,5.46,5.59,1782800,5.5
2005-10-21,5.52,5.69,5.52,5.60,2550100,5.6
2005-10-20,5.58,5.64,5.36,5.51,2560800,5.5
2005-10-19,5.59,5.78,5.55,5.59,3454400,5.5
2005-10-18,5.70,5.75,5.54,5.58,3729800,5.5
2005-10-17,5.50,5.65,5.45,5.65,6304500,5.6
2005-10-14,5.32,5.48,5.27,5.38,3205500,5.3
2005-10-13,5.36,5.44,5.23,5.30,2573400,5.3
2005-10-12,5.16,5.36,5.13,5.27,1973200,5.2
2005-10-11,4.98,5.22,4.98,5.16,1210400,5.1
