Date,Open,High,Low,Close,Volume,Adj Clos
2004-12-31,5.41,5.50,5.38,5.40,566600,5.2
2004-12-30,5.45,5.50,5.40,5.44,282600,5.3
2004-12-29,5.45,5.51,5.42,5.45,364600,5.3
2004-12-28,5.49,5.52,5.41,5.47,512300,5.3
2004-12-27,5.65,5.65,5.49,5.52,493900,5.4
2004-12-24,5.76,5.76,5.65,5.69,438800,5.5
2004-12-23,5.75,5.79,5.65,5.76,1401300,5.6
2004-12-22,5.50,5.66,5.48,5.64,435000,5.5
2004-12-21,5.48,5.56,5.45,5.48,295500,5.3
2004-12-20,5.55,5.56,5.46,5.48,354000,5.3
2004-12-17,5.55,5.63,5.53,5.56,365100,5.4
2004-12-16,5.68,5.68,5.59,5.60,380900,5.4
2004-12-15,5.65,5.73,5.60,5.68,405600,5.5
2004-12-14,5.68,5.77,5.64,5.65,318400,5.5
2004-12-13,5.80,5.80,5.65,5.68,445800,5.5
2004-12-10,5.88,5.88,5.68,5.69,811400,5.5
2004-12-09,5.84,5.95,5.83,5.86,677200,5.7
2004-12-08,5.87,5.95,5.80,5.84,509600,5.7
2004-12-07,6.00,6.08,5.88,5.88,805500,5.7
2004-12-06,5.97,6.05,5.92,6.00,758500,5.8
2004-12-03,5.95,6.05,5.90,5.95,918600,5.8
2004-12-02,5.83,5.95,5.82,5.94,876900,5.8
2004-12-01,5.86,5.95,5.82,5.86,523100,5.7
2004-11-30,5.82,5.89,5.82,5.88,470500,5.7
2004-11-29,5.99,5.99,5.84,5.84,597500,5.7
2004-11-26,5.90,6.02,5.85,5.96,788100,5.8
2004-11-25,6.08,6.13,5.80,5.92,1959800,5.7
2004-11-24,6.38,6.38,6.07,6.08,2052000,5.9
2004-11-23,6.26,6.40,6.17,6.19,7132000,6.0
2004-11-22,5.99,6.15,5.95,6.14,1964400,6.0
2004-11-19,6.03,6.03,5.87,5.94,772900,5.8
2004-11-18,6.00,6.00,5.87,5.95,778000,5.8
2004-11-17,5.94,5.95,5.80,5.86,775400,5.7
2004-11-16,6.05,6.09,5.92,5.94,989600,5.8
2004-11-15,6.09,6.10,5.88,6.06,2051100,5.9
2004-11-12,5.95,6.08,5.85,5.95,1844900,5.8
2004-11-11,5.82,6.09,5.76,5.87,3549600,5.7
2004-11-10,5.68,5.85,5.59,5.82,1548800,5.6
2004-11-09,5.65,5.68,5.53,5.64,754100,5.5
2004-11-08,5.53,5.67,5.43,5.65,548700,5.5
2004-11-05,5.55,5.63,5.48,5.53,415200,5.4
2004-11-04,5.63,5.73,5.53,5.55,757500,5.4
2004-11-03,5.60,5.72,5.40,5.60,804100,5.4
2004-11-02,5.67,5.71,5.47,5.50,1014100,5.3
2004-11-01,5.90,5.95,5.72,5.72,1777200,5.5
2004-10-29,5.78,5.92,5.50,5.88,1926300,5.7
2004-10-28,5.78,6.01,5.69,5.91,1639400,5.7
2004-10-27,5.77,5.78,5.64,5.76,781000,5.6
2004-10-26,5.60,5.79,5.48,5.78,1188500,5.6
2004-10-25,5.94,5.98,5.65,5.70,3805900,5.5
2004-10-22,5.46,5.46,5.25,5.46,745300,5.3
2004-10-21,5.34,5.58,5.33,5.42,905500,5.3
2004-10-20,5.35,5.39,5.28,5.31,710600,5.1
2004-10-19,5.39,5.55,5.33,5.34,975000,5.2
2004-10-18,5.60,5.65,5.25,5.43,858800,5.3
2004-10-15,5.58,5.70,5.48,5.59,751700,5.4
2004-10-14,5.90,5.90,5.50,5.58,914700,5.4
2004-10-13,5.85,5.91,5.76,5.88,486000,5.7
2004-10-12,5.89,5.89,5.60,5.82,1167800,5.6
2004-10-11,6.08,6.08,5.90,5.93,1538100,5.8
2004-10-08,6.00,6.18,5.80,6.08,1176100,5.9
2004-10-07,5.99,5.99,5.99,5.99,000,5.8
2004-10-06,5.99,5.99,5.99,5.99,000,5.8
2004-10-05,5.99,5.99,5.99,5.99,000,5.8
2004-10-04,5.99,5.99,5.99,5.99,000,5.8
2004-10-01,5.99,5.99,5.99,5.99,000,5.8
2004-09-30,6.15,6.20,5.96,5.99,665000,5.8
2004-09-29,6.32,6.35,6.12,6.14,540600,6.0
2004-09-28,6.37,6.39,6.10,6.34,1275600,6.2
2004-09-27,6.58,6.58,6.31,6.33,1308000,6.1
2004-09-24,6.68,6.74,6.37,6.54,3193000,6.3
2004-09-23,6.40,6.65,6.36,6.58,1417000,6.4
2004-09-22,6.50,6.54,6.32,6.36,1885900,6.2
2004-09-21,6.55,6.79,6.48,6.54,6034000,6.3
2004-09-20,6.21,6.50,6.15,6.50,3808600,6.3
2004-09-17,6.10,6.20,6.00,6.18,1650800,6.0
2004-09-16,6.10,6.14,5.96,6.10,1281600,5.9
2004-09-15,5.72,6.20,5.68,6.09,2383400,5.9
2004-09-14,5.46,5.99,5.46,5.77,1137000,5.6
