Date,Open,High,Low,Close,Volume,Adj Clos
2011-12-30,8.05,8.25,8.05,8.20,1133300,8.2
2011-12-29,7.97,8.14,7.86,8.02,1417200,8.0
2011-12-28,7.99,8.03,7.68,7.97,1569600,7.9
2011-12-27,8.31,8.39,8.03,8.04,1474100,8.0
2011-12-26,8.40,8.61,8.33,8.36,1737300,8.3
2011-12-23,8.30,8.59,8.25,8.45,2074300,8.4
2011-12-22,8.39,8.55,7.90,8.41,3709000,8.4
2011-12-21,8.70,9.05,8.50,8.53,3925000,8.5
2011-12-20,8.66,8.88,8.56,8.66,3195200,8.6
2011-12-19,8.45,8.73,8.23,8.66,2823600,8.6
2011-12-16,8.10,8.51,8.10,8.49,2943600,8.4
2011-12-15,8.48,8.48,8.01,8.06,3127800,8.0
2011-12-14,8.52,8.75,8.41,8.50,1465400,8.5
2011-12-13,8.95,9.04,8.56,8.61,3375800,8.6
2011-12-12,9.08,9.29,9.05,9.07,1946900,9.0
2011-12-09,9.18,9.39,9.08,9.10,2203000,9.1
2011-12-08,9.05,9.56,8.78,9.34,4574300,9.3
2011-12-07,9.04,9.10,8.90,9.07,1929500,9.0
2011-12-06,8.90,9.15,8.77,9.03,2348700,9.0
2011-12-05,9.35,9.38,8.83,8.90,3838200,8.9
2011-12-02,10.10,10.18,9.31,9.39,5710600,9.3
2011-12-01,10.41,10.45,10.02,10.09,4974500,10.0
2011-11-30,11.00,11.05,9.99,9.99,7143400,9.9
2011-11-29,11.00,11.20,10.63,11.10,7138000,11.1
2011-11-28,11.19,11.24,10.75,10.88,4685200,10.8
2011-11-25,11.28,11.56,10.98,11.12,7040200,11.1
2011-11-24,10.70,11.25,10.51,11.25,6920800,11.2
2011-11-23,11.20,11.49,10.90,11.00,5977800,11.0
2011-11-22,10.75,11.30,10.74,11.30,7628500,11.3
2011-11-21,10.86,11.04,10.50,10.92,4051200,10.9
2011-11-18,11.20,11.35,10.80,10.91,6160400,10.9
2011-11-17,11.38,11.78,11.13,11.39,9273100,11.3
2011-11-16,11.85,11.87,11.15,11.26,10261200,11.2
2011-11-15,12.00,12.08,11.75,11.86,10090100,11.8
2011-11-14,11.86,12.24,11.72,12.18,13314900,12.1
2011-11-11,11.42,12.50,11.30,11.96,26004700,11.9
2011-11-10,10.24,11.50,10.19,11.50,22185800,11.5
2011-11-09,10.24,10.46,9.98,10.45,4621600,10.4
2011-11-08,10.10,10.58,10.06,10.18,5704300,10.1
2011-11-07,10.31,10.31,10.01,10.09,3375500,10.0
2011-11-04,10.24,10.39,10.10,10.27,4788600,10.2
2011-11-03,10.50,10.69,10.17,10.20,9507600,10.2
2011-11-02,10.00,10.65,9.92,10.50,10475200,10.5
2011-11-01,9.66,10.59,9.60,10.32,13296900,10.3
2011-10-31,9.49,9.77,9.35,9.72,6681900,9.7
2011-10-28,9.50,9.54,9.18,9.46,6269700,9.4
2011-10-27,9.44,9.58,9.28,9.32,4609000,9.3
2011-10-26,9.30,9.65,9.17,9.38,5730900,9.3
2011-10-25,9.16,9.55,9.10,9.43,5836100,9.4
2011-10-24,9.17,9.26,8.65,9.18,3915600,9.1
2011-10-21,9.07,9.24,8.91,9.04,2439900,9.0
2011-10-20,9.43,9.48,9.00,9.20,3509300,9.2
2011-10-19,9.77,9.89,9.31,9.47,4447300,9.4
2011-10-18,10.16,10.23,9.70,9.73,5250500,9.7
2011-10-17,9.99,10.60,9.97,10.29,7206600,10.2
2011-10-14,10.08,10.24,9.90,10.00,6669700,10.0
2011-10-13,9.64,10.28,9.60,10.28,9132000,10.2
2011-10-12,9.10,9.90,9.01,9.73,6711500,9.7
2011-10-11,9.58,9.64,9.08,9.18,4530300,9.1
2011-10-10,9.33,9.34,9.06,9.18,3233200,9.1
2011-09-30,9.08,9.49,8.98,9.35,6504800,9.3
2011-09-29,9.60,9.60,8.97,9.00,7536900,9.0
