Date,Open,High,Low,Close,Volume,Adj Clos
2008-12-31,4.16,4.19,3.97,3.98,11692000,3.9
2008-12-30,4.23,4.27,4.15,4.16,13323800,4.1
2008-12-29,4.23,4.29,3.97,4.16,12530600,4.1
2008-12-26,4.18,4.28,4.17,4.18,9567000,4.1
2008-12-25,4.30,4.34,4.13,4.19,12725300,4.1
2008-12-24,4.26,4.40,4.19,4.27,22113800,4.2
2008-12-23,4.88,4.91,4.36,4.38,36710900,4.3
2008-12-22,4.96,5.05,4.80,4.84,27014800,4.8
2008-12-19,4.88,5.09,4.73,4.96,39955000,4.9
2008-12-18,4.90,4.94,4.77,4.87,26905500,4.8
2008-12-17,4.90,4.95,4.77,4.81,32391700,4.7
2008-12-16,4.79,4.88,4.50,4.87,33392500,4.8
2008-12-15,4.99,5.03,4.65,4.74,29879200,4.7
2008-12-12,4.80,4.99,4.72,4.83,38262200,4.8
2008-12-11,4.96,5.18,4.86,4.88,57873900,4.8
2008-12-10,4.69,4.88,4.62,4.86,27941300,4.8
2008-12-09,4.96,4.98,4.65,4.70,35451500,4.6
2008-12-08,4.89,5.10,4.82,4.96,46094300,4.9
2008-12-05,4.54,4.85,4.52,4.80,40231600,4.7
2008-12-04,4.74,4.88,4.56,4.61,48833000,4.5
2008-12-03,4.44,4.74,4.43,4.67,36574200,4.6
2008-12-02,4.21,4.49,4.20,4.36,24479600,4.3
2008-12-01,4.24,4.38,4.13,4.35,26985300,4.3
2008-11-28,4.45,4.53,4.17,4.26,37860400,4.2
2008-11-27,4.90,4.90,4.55,4.56,68909100,4.5
2008-11-26,4.39,4.66,4.32,4.46,35651700,4.4
2008-11-25,4.55,4.66,4.24,4.45,44763300,4.4
2008-11-24,4.80,4.89,4.43,4.46,52520700,4.4
2008-11-21,4.51,5.10,4.36,4.92,92148200,4.8
2008-11-20,4.19,4.73,4.06,4.66,84662400,4.6
2008-11-19,4.00,4.35,3.93,4.30,43404500,4.2
2008-11-18,4.38,4.44,4.01,4.01,56805000,3.9
2008-11-17,4.37,4.59,4.28,4.46,54073000,4.4
2008-11-14,4.29,4.42,4.18,4.35,68342400,4.3
2008-11-13,4.01,4.50,3.95,4.22,72618200,4.2
2008-11-12,3.99,4.14,3.90,4.10,66785900,4.0
2008-11-11,3.64,3.97,3.57,3.97,46627000,3.9
2008-11-10,3.43,3.65,3.42,3.61,34258900,3.5
2008-11-07,3.26,3.45,3.20,3.38,20950400,3.3
2008-11-06,3.34,3.43,3.20,3.39,27242300,3.3
2008-11-05,3.40,3.56,3.36,3.46,29562200,3.4
2008-11-04,3.76,3.76,3.37,3.38,41730800,3.3
2008-11-03,3.65,3.83,3.63,3.74,23220600,3.7
2008-10-31,3.88,4.02,3.65,3.74,34583200,3.7
2008-10-30,3.93,4.02,3.79,3.88,39941000,3.8
2008-10-29,3.90,4.07,3.78,3.87,73452700,3.8
2008-10-28,3.48,3.85,3.46,3.85,58709700,3.8
2008-10-27,3.55,3.64,3.41,3.50,42221200,3.4
2008-10-24,3.93,4.00,3.60,3.67,50528200,3.6
2008-10-23,3.78,4.03,3.76,4.00,52770100,3.9
2008-10-22,3.79,3.96,3.71,3.78,44846600,3.7
2008-10-21,3.95,4.30,3.86,3.91,81546700,3.8
2008-10-20,3.97,4.12,3.82,3.99,66931700,3.9
2008-10-17,3.90,4.08,3.77,3.98,71411600,3.9
2008-10-16,3.55,4.08,3.54,3.98,102447700,3.9
2008-10-15,3.56,3.80,3.51,3.71,67398200,3.6
2008-10-14,3.49,3.66,3.36,3.66,83039600,3.6
2008-10-13,3.09,3.33,3.04,3.33,42699800,3.3
2008-10-10,3.00,3.09,2.98,3.03,11261600,3.0
2008-10-09,3.10,3.16,2.99,3.11,10287800,3.0
2008-10-08,2.99,3.09,2.98,3.01,7600800,2.9
2008-10-07,2.93,3.18,2.90,3.09,10614200,3.0
2008-10-06,3.15,3.17,3.01,3.04,10049700,3.0
2008-09-26,3.16,3.35,3.08,3.24,19629900,3.2
2008-09-25,3.07,3.25,3.03,3.15,12779900,3.1
2008-09-24,3.04,3.06,2.93,3.06,8367700,3.0
2008-09-23,3.21,3.24,3.05,3.05,11256100,3.0
2008-09-22,3.48,3.55,3.22,3.37,20440000,3.3
2008-09-19,3.22,3.23,3.12,3.23,9144300,3.2
2008-09-18,2.98,3.06,2.75,2.94,9425200,2.9
2008-09-17,3.16,3.24,3.04,3.06,5801900,3.0
2008-09-16,3.33,3.35,3.10,3.17,8725300,3.1
2008-09-12,3.32,3.37,3.28,3.29,3652200,3.2
2008-09-11,3.37,3.37,3.26,3.30,3527700,3.2
2008-09-10,3.30,3.49,3.26,3.37,3875500,3.3
2008-09-09,3.36,3.39,3.30,3.36,3764500,3.3
2008-09-08,3.42,3.52,3.30,3.31,5255200,3.2
2008-09-05,3.57,3.60,3.44,3.46,6990600,3.4
2008-09-04,3.70,3.75,3.63,3.70,6290400,3.6
2008-09-03,3.61,3.76,3.60,3.70,9020400,3.6
2008-09-02,3.51,3.75,3.40,3.64,8894600,3.6
2008-09-01,3.60,3.64,3.50,3.54,5788700,3.5
2008-08-29,3.61,3.75,3.58,3.70,11769800,3.6
2008-08-28,3.38,3.55,3.37,3.55,5343500,3.5
2008-08-27,3.37,3.54,3.34,3.42,4198600,3.4
2008-08-26,3.55,3.58,3.34,3.43,6520100,3.4
2008-08-25,3.58,3.70,3.49,3.60,5661300,3.5
2008-08-22,3.63,3.67,3.45,3.58,6073900,3.5
2008-08-21,3.78,3.87,3.63,3.68,8452500,3.6
2008-08-20,3.46,3.86,3.41,3.85,10109000,3.8
2008-08-19,3.39,3.58,3.28,3.52,6576700,3.5
2008-08-18,3.83,3.87,3.44,3.44,6827400,3.4
2008-08-15,3.86,3.90,3.76,3.82,4255000,3.8
2008-08-14,3.80,3.93,3.75,3.84,4832100,3.8
2008-08-13,3.93,3.98,3.57,3.88,9867000,3.8
2008-08-12,3.90,4.01,3.85,3.95,5769200,3.9
2008-08-11,4.38,4.40,3.95,3.95,8886900,3.9
2008-08-08,4.85,4.89,4.36,4.39,8017000,4.3
2008-08-07,4.73,4.84,4.70,4.83,4922300,4.8
2008-08-06,4.72,4.81,4.61,4.74,4708500,4.7
2008-08-05,4.81,4.90,4.65,4.67,6300100,4.6
2008-08-04,5.01,5.01,4.80,4.81,6084400,4.7
2008-08-01,4.90,5.15,4.77,5.06,8285100,5.0
2008-07-31,5.14,5.15,4.91,4.92,7509100,4.8
2008-07-30,5.26,5.29,5.06,5.11,8078600,5.0
2008-07-29,5.24,5.24,5.11,5.16,9840300,5.1
2008-07-28,5.34,5.50,5.28,5.35,13131800,5.3
2008-07-25,5.40,5.45,5.28,5.31,15035900,5.2
2008-07-24,5.28,5.63,5.28,5.50,23112100,5.4
2008-07-23,5.33,5.42,5.22,5.26,20657700,5.2
2008-07-22,5.15,5.30,5.04,5.27,15950900,5.2
2008-07-21,4.88,5.16,4.80,5.14,15370300,5.1
2008-07-18,4.73,5.00,4.56,4.88,10946000,4.8
2008-07-17,4.82,4.95,4.60,4.62,12644200,4.5
2008-07-16,5.15,5.18,4.73,4.73,18730400,4.7
2008-07-15,5.46,5.61,5.18,5.26,18779800,5.2
2008-07-14,5.29,5.45,5.14,5.45,14256800,5.4
2008-07-11,5.50,5.58,5.20,5.36,20895300,5.3
2008-07-10,5.52,5.89,5.38,5.53,44439000,5.5
2008-07-09,5.15,5.61,5.13,5.61,33278800,5.5
2008-07-08,5.07,5.11,4.87,5.10,19810900,5.0
2008-07-07,4.78,5.15,4.73,5.08,16156500,5.0
2008-07-04,4.71,4.94,4.71,4.79,12541900,4.7
2008-07-03,4.49,4.89,4.36,4.79,17510400,4.7
2008-07-02,4.63,4.72,4.51,4.61,7987900,4.5
2008-07-01,4.88,4.97,4.54,4.58,11070600,4.5
