Date,Open,High,Low,Close,Volume,Adj Clos
2011-12-30,13.75,13.92,13.58,13.83,698300,13.8
2011-12-29,13.52,13.75,13.51,13.54,446500,13.5
2011-12-28,14.40,14.40,13.11,13.62,815400,13.6
2011-12-27,14.76,14.78,14.20,14.41,892700,14.4
2011-12-26,14.89,14.99,14.70,14.76,1025400,14.7
2011-12-23,14.55,14.99,14.35,14.88,1063200,14.8
2011-12-22,14.31,14.80,14.00,14.55,1022400,14.5
2011-12-21,15.20,15.80,14.68,14.71,1277700,14.7
2011-12-20,14.51,14.85,14.51,14.64,588100,14.6
2011-12-19,14.60,14.81,14.28,14.72,764200,14.7
2011-12-16,14.29,14.99,13.76,14.93,1618600,14.9
2011-12-15,15.86,15.86,14.35,14.35,1621700,14.3
2011-12-14,17.06,17.30,15.88,15.94,1067400,15.9
2011-12-13,17.51,17.88,17.22,17.34,941300,17.3
2011-12-12,17.81,18.17,17.70,17.80,546200,17.8
2011-12-09,18.13,18.25,17.78,17.81,512600,17.8
2011-12-08,17.97,18.41,17.76,18.23,927800,18.2
2011-12-07,17.98,17.98,17.71,17.98,250300,17.9
2011-12-06,18.10,18.20,17.69,17.98,345300,17.9
2011-12-05,18.74,18.74,17.73,18.11,596800,18.1
2011-12-02,19.15,19.25,18.65,18.74,468300,18.7
2011-12-01,19.32,19.45,19.03,19.22,1087500,19.2
2011-11-30,19.70,19.79,18.55,18.78,874000,18.7
2011-11-29,19.57,19.91,19.32,19.42,770700,19.4
2011-11-28,19.11,19.43,19.11,19.38,1025000,19.3
2011-11-25,18.99,19.06,18.74,18.89,547300,18.8
2011-11-24,18.86,19.08,18.76,18.95,495100,18.9
2011-11-23,19.28,19.28,19.01,19.01,407400,19.0
2011-11-22,19.80,19.81,18.75,19.20,1302500,19.2
2011-11-21,19.48,20.09,19.16,20.00,881300,20.0
2011-11-18,19.80,19.90,19.10,19.20,742500,19.2
2011-11-17,20.18,20.37,19.86,19.91,1170600,19.9
2011-11-16,20.98,21.10,20.10,20.15,893400,20.1
2011-11-15,20.73,20.94,20.61,20.94,1088800,20.9
2011-11-14,20.50,20.74,20.37,20.73,852200,20.7
2011-11-11,20.45,20.63,20.11,20.26,585700,20.2
2011-11-10,20.51,20.75,20.38,20.56,1576400,20.5
2011-11-09,20.45,20.66,20.00,20.56,1386200,20.5
2011-11-08,21.00,21.20,20.40,20.45,764100,20.4
2011-11-07,21.21,21.51,20.81,21.10,630600,21.1
2011-11-04,21.27,21.46,21.03,21.36,879500,21.3
2011-11-03,21.80,22.96,21.30,21.35,2195200,21.3
2011-11-02,20.51,21.16,20.45,21.12,854600,21.1
2011-11-01,20.70,21.15,20.40,21.00,780900,21.0
2011-10-31,20.76,21.15,20.42,20.90,754800,20.9
2011-10-28,20.53,21.06,20.40,20.76,834200,20.7
2011-10-27,19.93,21.40,19.93,20.52,1610100,20.5
2011-10-26,19.40,20.13,19.36,19.93,801900,19.9
2011-10-25,19.25,20.02,19.00,19.69,623300,19.6
2011-10-24,18.97,19.34,18.68,19.23,467500,19.2
2011-10-21,19.19,19.21,18.68,19.18,198500,19.1
2011-10-20,19.42,19.42,18.60,19.35,387200,19.3
2011-10-19,19.80,19.89,19.28,19.34,250400,19.3
2011-10-18,20.50,20.50,19.76,19.76,594700,19.7
2011-10-14,20.46,20.58,20.14,20.50,474700,20.5
2011-10-13,20.01,20.78,19.85,20.48,1087400,20.4
2011-10-12,19.15,19.73,18.89,19.72,570800,19.7
2011-10-11,19.70,19.80,19.01,19.20,305300,19.2
2011-10-10,19.00,19.28,18.92,19.01,419200,19.0
2011-09-30,19.05,19.34,18.54,18.70,386000,18.7
2011-09-29,19.72,19.99,19.04,19.04,442400,19.0
2011-09-28,20.60,20.60,19.93,19.94,336300,19.9
2011-09-27,20.46,20.70,20.36,20.47,244700,20.4
2011-09-26,20.77,20.94,20.38,20.46,474400,20.4
2011-09-23,19.51,20.93,19.51,20.88,1638000,20.8
2011-09-22,20.48,20.58,19.91,20.00,686700,20.0
2011-09-21,20.35,20.76,20.00,20.61,787800,20.6
2011-09-20,20.11,20.29,19.90,20.19,408700,20.1
2011-09-19,20.70,20.95,20.08,20.08,586700,20.0
2011-09-16,21.50,21.50,20.88,20.90,524100,20.9
2011-09-15,21.21,21.48,21.12,21.18,444500,21.1
2011-09-14,21.10,22.49,20.92,21.20,1103500,21.2
2011-09-13,20.70,21.28,20.66,20.95,737200,20.9
2011-09-09,20.91,21.26,20.57,20.98,456800,20.9
2011-09-08,21.32,21.44,20.84,20.91,407300,20.9
2011-09-07,20.81,21.40,20.80,21.29,521000,21.2
2011-09-06,21.30,21.48,20.76,20.79,453000,20.7
2011-09-05,22.09,22.15,21.41,21.42,667900,21.4
2011-09-02,22.58,22.64,22.05,22.39,398300,22.3
2011-09-01,22.65,22.90,22.30,22.51,491600,22.5
2011-08-31,23.00,23.10,22.63,22.82,464400,22.8
2011-08-30,23.05,23.70,22.88,22.90,705700,22.9
2011-08-29,23.10,23.20,22.70,22.86,628800,22.8
2011-08-26,23.38,23.56,23.20,23.33,544700,23.3
2011-08-25,23.44,23.44,22.81,23.38,1005800,23.3
2011-08-24,23.05,23.47,23.05,23.06,711600,23.0
2011-08-23,22.82,22.96,22.68,22.94,487200,22.9
2011-08-22,22.66,22.99,22.55,22.64,511100,22.6
2011-08-19,22.11,22.68,22.01,22.55,654700,22.5
2011-08-18,23.60,23.60,22.78,22.79,1175600,22.7
2011-08-17,23.75,24.20,23.60,23.60,846200,23.6
2011-08-16,23.80,24.20,23.75,23.75,932100,23.7
2011-08-15,23.78,24.10,23.40,24.02,1037000,24.0
2011-08-12,23.51,24.29,23.40,23.42,1370400,23.4
2011-08-11,22.50,23.80,22.00,23.33,1355800,23.3
2011-08-10,22.81,23.19,22.50,22.69,1158300,22.6
2011-08-09,22.40,22.80,21.80,22.45,1506600,22.4
2011-08-08,24.50,24.90,22.57,22.91,2168800,22.9
2011-08-05,24.01,25.15,23.68,24.96,2537000,24.9
2011-08-04,23.90,24.88,23.90,24.65,1848000,24.6
2011-08-03,23.96,24.10,23.53,23.90,938200,23.9
2011-08-02,23.75,24.50,23.59,24.12,1245900,24.1
2011-08-01,23.88,24.10,23.55,23.95,532400,23.9
2011-07-29,23.86,24.70,23.71,23.89,1352700,23.8
2011-07-28,23.50,23.80,23.30,23.69,1166800,23.6
2011-07-27,23.67,23.92,23.60,23.86,794400,23.8
2011-07-26,23.33,23.86,23.06,23.80,1233000,23.8
2011-07-25,24.47,24.47,23.00,23.33,1789900,23.3
2011-07-22,24.87,24.96,24.28,24.47,1038400,24.4
2011-07-21,25.45,25.45,24.63,24.65,1214500,24.6
2011-07-20,25.31,25.50,25.13,25.37,1231600,25.3
2011-07-19,25.80,25.92,25.11,25.19,1873100,25.1
2011-07-18,26.45,26.45,25.85,25.90,1729200,25.9
2011-07-15,26.00,27.17,26.00,26.30,2105300,26.3
2011-07-14,26.60,27.28,25.61,26.76,3554500,26.7
2011-07-13,26.50,27.02,26.38,26.90,2056100,26.9
2011-07-12,26.00,27.99,25.54,26.80,4384500,26.8
2011-07-11,26.86,28.21,26.22,26.34,5834300,26.3
2011-07-08,25.81,26.10,25.12,25.86,2197500,25.8
2011-07-07,26.30,27.50,25.93,26.14,6293100,26.1
2011-07-06,25.00,26.30,24.98,26.30,4199300,26.3
2011-07-05,25.99,25.99,24.94,25.18,3511500,25.1
2011-07-04,25.55,26.20,25.34,25.98,2230700,25.9
2011-07-01,25.80,26.13,25.28,25.53,2606600,25.5
2011-06-30,25.38,26.00,24.58,26.00,3929200,26.0
2011-06-29,25.72,26.85,25.40,25.43,9198000,25.4
2011-06-28,23.53,25.63,23.05,25.63,6561800,25.6
2011-06-27,22.70,23.68,22.50,23.30,5161100,23.3
2011-06-24,21.72,23.40,21.56,22.70,3046100,22.7
2011-06-23,21.50,22.06,21.11,21.73,1326700,21.7
2011-06-22,22.60,22.75,21.67,21.72,1478700,21.7
2011-06-21,22.30,23.11,22.30,22.50,1590100,22.5
2011-06-20,22.22,23.70,22.22,22.41,1713000,22.4
2011-06-17,22.19,23.61,22.11,22.90,2404000,22.9
2011-06-16,22.90,23.19,22.33,22.48,1436900,22.4
2011-06-15,22.00,23.68,21.85,23.43,3986500,23.4
2011-06-14,21.09,22.30,21.09,22.07,1607000,22.0
2011-06-13,21.30,21.33,21.05,21.14,575100,21.1
2011-06-10,21.71,21.71,20.89,21.48,1060400,21.4
2011-06-09,22.00,22.20,21.60,21.71,1385300,21.7
2011-06-08,21.80,22.26,21.55,22.20,3789400,22.2
2011-06-07,21.26,21.88,21.01,21.72,1515600,21.7
2011-06-03,20.98,21.59,20.98,21.32,1014900,21.3
2011-06-02,21.10,21.20,20.59,20.87,745700,20.8
2011-06-01,20.82,21.70,20.73,21.46,1463300,21.4
2011-05-31,20.66,21.00,20.03,20.90,1014200,20.9
2011-05-30,20.20,21.50,20.08,20.87,1642500,20.8
2011-05-27,20.52,20.94,19.93,19.96,681800,19.9
2011-05-26,21.00,21.12,20.60,20.77,628300,20.7
2011-05-25,21.52,21.68,20.82,20.85,743200,20.8
2011-05-24,20.60,21.39,20.50,21.35,1103200,21.3
2011-05-23,20.80,21.90,20.40,20.90,2572600,20.9
2011-05-20,22.43,22.43,20.77,21.05,2712000,21.0
2011-05-19,23.10,23.15,22.36,22.36,1092400,22.3
2011-05-18,22.40,23.35,22.14,23.27,1187300,23.2
2011-05-16,22.89,23.10,22.41,22.43,624900,22.4
2011-05-13,22.80,23.10,22.63,22.90,904900,22.9
2011-05-12,22.65,23.60,22.65,23.25,2016100,23.2
2011-05-11,22.80,22.82,22.46,22.63,857800,22.6
2011-05-10,22.66,22.80,22.40,22.66,1054000,22.6
2011-05-09,22.24,22.92,22.20,22.66,973200,22.6
2011-05-06,21.56,23.12,21.40,22.24,1991700,22.2
2011-05-05,21.30,21.79,21.30,21.49,759000,21.4
2011-05-04,22.25,22.28,21.30,21.34,1140100,21.3
2011-05-03,22.00,22.16,21.30,22.10,1080400,22.1
2011-04-29,22.01,22.47,21.24,22.05,1725000,22.0
2011-04-28,24.79,24.79,22.32,22.33,3718100,22.3
2011-04-27,26.77,26.77,23.79,24.80,2289300,24.8
2011-04-26,27.48,27.55,26.35,26.43,1130700,26.4
2011-04-25,27.03,28.00,26.60,27.48,2098300,27.4
2011-04-22,27.49,27.49,26.97,27.03,1293000,27.0
2011-04-21,27.77,27.86,27.46,27.59,1280700,27.5
2011-04-20,27.40,28.17,27.00,27.71,1684200,27.7
2011-04-19,27.89,27.89,27.00,27.01,1466300,27.0
2011-04-18,28.04,28.10,27.50,27.58,1533800,27.5
2011-04-15,27.70,28.24,27.60,28.03,1645400,28.0
2011-04-14,27.61,27.78,27.40,27.77,1351300,27.7
2011-04-13,27.45,27.68,27.35,27.54,1940500,27.5
2011-04-12,27.60,27.76,27.31,27.42,1942300,27.4
2011-04-11,28.15,28.15,27.58,27.60,1762200,27.6
2011-04-08,28.65,28.65,27.90,28.27,3184400,28.2
2011-04-07,28.45,28.68,27.41,28.50,3213800,28.5
2011-04-06,29.60,29.82,28.28,28.48,2380200,28.4
2011-04-01,30.05,30.11,29.50,29.65,1897400,29.6
