Date,Open,High,Low,Close,Volume,Adj Clos
2006-12-29,9.09,9.42,9.00,9.05,9230900,9.0
2006-12-28,9.50,9.54,8.93,9.08,9729500,9.0
2006-12-27,9.99,9.99,9.25,9.63,9844000,9.5
2006-12-26,11.13,11.25,10.00,10.16,10578700,10.1
2006-12-25,9.90,10.88,9.75,10.88,16889800,10.8
2006-12-22,10.24,10.64,9.61,9.89,13405500,9.8
2006-12-21,11.45,11.88,10.16,10.45,16888300,10.3
2006-12-20,10.25,10.88,10.02,10.88,8349200,10.8
2006-12-19,9.20,9.89,9.10,9.89,11355900,9.8
2006-12-18,8.20,8.99,8.20,8.99,9648200,8.9
2006-12-15,8.39,8.71,8.01,8.17,15245600,8.1
2006-12-14,7.19,7.92,7.08,7.92,7667500,7.8
2006-12-13,6.96,7.53,6.96,7.20,15821600,7.1
2006-12-12,6.68,6.96,6.51,6.96,14690600,6.9
2006-12-11,5.85,6.33,5.85,6.33,12930700,6.3
2006-12-08,5.60,6.09,5.58,5.75,10528800,5.7
2006-12-07,5.35,5.85,5.33,5.61,10784600,5.5
2006-12-06,5.55,5.55,5.16,5.32,5282900,5.2
2006-12-05,5.72,5.75,5.48,5.55,5264600,5.5
2006-12-04,5.57,5.80,5.56,5.70,5381200,5.6
2006-12-01,5.48,5.64,5.41,5.56,4217100,5.5
2006-11-30,5.37,5.61,5.37,5.48,6453500,5.4
2006-11-29,5.22,5.38,5.16,5.34,2914900,5.3
2006-11-28,5.36,5.40,5.19,5.26,3634000,5.2
2006-11-27,5.13,5.34,5.06,5.34,4704500,5.3
2006-11-24,5.19,5.21,5.06,5.15,2239700,5.1
2006-11-23,5.14,5.25,5.08,5.21,4364300,5.1
2006-11-22,5.17,5.21,5.06,5.13,2968000,5.1
2006-11-21,4.96,5.17,4.92,5.16,3075100,5.1
2006-11-20,5.00,5.06,4.88,4.95,2258600,4.9
2006-11-17,4.94,5.05,4.90,5.00,1913700,4.9
2006-11-16,5.06,5.17,4.96,4.96,4404400,4.9
2006-11-15,5.03,5.21,4.95,5.10,6644400,5.0
2006-11-14,4.69,5.09,4.69,5.04,7847000,5.0
2006-11-13,4.57,4.78,4.56,4.68,2730900,4.6
2006-11-10,4.74,4.81,4.55,4.57,2003400,4.5
2006-11-09,4.64,4.78,4.60,4.72,2193900,4.7
2006-11-08,4.61,4.66,4.54,4.61,1340600,4.5
2006-11-07,4.69,4.74,4.57,4.59,2528300,4.5
2006-11-06,4.80,4.82,4.69,4.69,2006100,4.6
2006-11-03,4.80,4.92,4.79,4.85,1574500,4.8
2006-11-02,4.83,4.83,4.74,4.80,1329200,4.7
2006-11-01,4.81,4.85,4.74,4.82,1288500,4.7
2006-10-31,4.75,4.85,4.71,4.81,1158000,4.7
2006-10-30,4.80,4.82,4.66,4.74,1881900,4.7
2006-10-27,4.95,5.02,4.77,4.80,2474500,4.7
2006-10-26,4.98,5.03,4.90,5.03,1572700,5.0
2006-10-25,5.06,5.06,4.85,4.93,2568600,4.9
2006-10-24,4.90,5.08,4.90,5.06,2394900,5.0
2006-10-23,5.21,5.29,4.86,4.90,3812600,4.8
2006-10-20,5.28,5.38,5.16,5.21,3611500,5.1
2006-10-19,5.26,5.47,5.17,5.39,5813300,5.3
2006-10-18,5.21,5.27,5.14,5.25,1308300,5.2
2006-10-17,5.28,5.32,5.18,5.22,1899500,5.1
2006-10-16,5.11,5.34,5.09,5.29,3074600,5.2
2006-10-13,5.09,5.19,5.06,5.10,1934000,5.0
2006-10-12,5.22,5.26,5.09,5.09,3127300,5.0
