Date,Open,High,Low,Close,Volume,Adj Clos
2011-12-30,21.35,21.44,21.00,21.44,162400,21.4
2011-12-29,21.52,21.90,21.00,21.18,150700,21.1
2011-12-28,22.88,22.88,21.30,22.01,167800,22.0
2011-12-27,23.31,23.31,22.70,22.90,115000,22.9
2011-12-26,23.16,23.37,22.56,23.25,176100,23.2
2011-12-23,23.14,23.28,22.82,23.16,76100,23.1
2011-12-22,23.19,23.38,22.02,23.15,212100,23.1
2011-12-21,23.35,23.42,22.92,23.37,121400,23.3
2011-12-20,23.55,23.58,22.82,22.92,100800,22.9
2011-12-19,23.58,23.79,22.90,23.29,103600,23.2
2011-12-16,22.60,23.75,22.60,23.58,111000,23.5
2011-12-15,23.85,23.87,22.70,22.72,141000,22.7
2011-12-14,23.95,24.10,23.37,23.66,49200,23.6
2011-12-13,24.76,24.76,23.80,23.96,133800,23.9
2011-12-12,24.74,25.06,24.70,24.86,69900,24.8
2011-12-09,24.80,25.15,24.66,24.94,54500,24.9
2011-12-08,24.60,25.14,24.60,24.90,118000,24.9
2011-12-06,24.99,24.99,24.60,24.87,145800,24.8
2011-12-05,24.95,25.50,24.81,24.99,148500,24.9
2011-12-02,25.88,25.88,25.30,25.40,111600,25.4
2011-12-01,26.10,26.38,25.80,26.00,259000,26.0
2011-11-30,26.43,26.43,25.10,25.40,237900,25.4
2011-11-29,26.28,26.45,26.11,26.40,141200,26.4
2011-11-28,26.38,26.50,25.78,25.98,215400,25.9
2011-11-25,27.01,27.10,26.28,26.38,269900,26.3
2011-11-24,27.35,27.95,27.00,27.05,370800,27.0
2011-11-23,28.60,28.74,27.90,28.14,274900,28.1
2011-11-22,27.82,28.50,27.63,28.50,247000,28.5
2011-11-21,28.51,28.63,27.72,28.20,236200,28.2
2011-11-18,29.05,29.38,27.95,28.39,547500,28.3
2011-11-17,29.71,29.79,28.70,29.55,1122100,29.5
2011-11-16,28.05,30.80,28.00,29.90,1773500,29.9
2011-11-15,27.89,28.10,27.60,28.00,284500,28.0
2011-11-14,27.16,27.95,27.12,27.79,221800,27.7
2011-11-11,26.88,27.24,26.80,27.02,115600,27.0
2011-11-10,27.36,27.39,26.86,27.09,200400,27.0
2011-11-09,27.46,27.60,27.07,27.60,206500,27.6
2011-11-08,27.54,27.62,27.15,27.32,111900,27.3
2011-11-07,27.87,27.96,27.51,27.52,135200,27.5
2011-11-04,27.66,27.98,27.50,27.78,195000,27.7
2011-11-03,28.50,28.50,27.50,27.65,399500,27.6
