Date,Open,High,Low,Close,Volume,Adj Clos
2003-12-31,6.58,6.61,6.46,6.49,287800,6.4
2003-12-30,6.57,6.64,6.55,6.56,348600,6.4
2003-12-29,6.75,6.76,6.56,6.57,461700,6.5
2003-12-26,6.76,6.88,6.74,6.78,300800,6.7
2003-12-25,6.79,6.95,6.74,6.76,755100,6.6
2003-12-24,6.79,6.80,6.60,6.74,574400,6.6
2003-12-23,6.81,6.86,6.70,6.75,786800,6.6
2003-12-22,6.64,6.86,6.50,6.79,1719000,6.7
2003-12-19,6.55,6.69,6.36,6.58,1077500,6.5
2003-12-18,6.40,6.51,6.34,6.50,289800,6.4
2003-12-17,6.47,6.64,6.46,6.52,828600,6.4
2003-12-16,6.44,6.50,6.31,6.45,434900,6.3
2003-12-15,6.44,6.50,6.38,6.45,214000,6.3
2003-12-12,6.45,6.48,6.41,6.44,281100,6.3
2003-12-11,6.57,6.57,6.45,6.49,369100,6.4
2003-12-10,6.58,6.58,6.46,6.56,475400,6.4
2003-12-09,6.50,6.54,6.40,6.48,251500,6.4
2003-12-08,6.60,6.68,6.55,6.57,442300,6.4
2003-12-05,6.60,6.63,6.50,6.58,570000,6.4
2003-12-04,6.60,6.63,6.50,6.60,731400,6.4
2003-12-03,6.68,6.87,6.58,6.61,1870900,6.4
2003-12-02,6.53,6.71,6.40,6.71,1631700,6.5
2003-12-01,6.58,6.70,6.41,6.53,1499200,6.4
2003-11-28,6.09,6.38,6.09,6.37,928200,6.2
2003-11-27,6.29,6.30,6.10,6.11,511800,5.9
2003-11-26,6.28,6.36,6.21,6.29,582700,6.1
2003-11-25,6.16,6.53,6.10,6.31,1834500,6.1
2003-11-24,5.86,6.20,5.80,6.17,855800,6.0
2003-11-21,5.94,5.94,5.94,5.94,000,5.8
2003-11-20,5.78,5.98,5.68,5.94,782300,5.8
2003-11-19,5.70,5.80,5.69,5.78,661200,5.6
2003-11-18,6.05,6.13,5.70,5.73,514100,5.6
2003-11-17,6.00,6.07,5.96,6.03,193700,5.9
2003-11-14,5.85,6.05,5.81,6.00,193900,5.8
2003-11-13,5.89,5.96,5.66,5.85,170200,5.7
2003-11-12,6.05,6.05,5.92,5.92,130600,5.8
2003-11-11,6.00,6.06,5.95,6.05,144300,5.9
2003-11-10,5.88,6.00,5.88,5.98,208400,5.8
2003-11-07,6.17,6.20,5.64,6.00,468100,5.8
2003-11-06,6.28,6.31,6.09,6.21,965400,6.0
2003-11-05,6.11,6.19,6.08,6.16,483600,6.0
2003-11-04,6.00,6.21,5.97,6.12,899300,5.9
2003-11-03,5.98,6.13,5.97,6.04,1210900,5.9
2003-10-31,5.61,5.88,5.61,5.80,217900,5.6
2003-10-30,5.68,5.76,5.64,5.66,134800,5.5
2003-10-29,5.92,5.92,5.61,5.70,216900,5.5
2003-10-28,5.97,6.10,5.79,5.91,216500,5.7
2003-10-27,6.10,6.10,5.93,6.02,161400,5.9
2003-10-24,6.13,6.19,6.07,6.12,69900,5.9
2003-10-23,6.21,6.26,6.12,6.18,116400,6.0
2003-10-22,6.05,6.24,6.04,6.20,184600,6.0
2003-10-21,6.00,6.04,5.97,6.02,73700,5.9
2003-10-20,6.25,6.25,6.01,6.05,78300,5.9
2003-10-17,6.02,6.10,6.02,6.09,38900,5.9
2003-10-16,6.13,6.20,6.01,6.02,56500,5.9
2003-10-15,6.13,6.13,6.13,6.13,000,6.0
2003-10-14,6.16,6.18,6.12,6.13,69700,6.0
2003-10-13,6.31,6.31,6.20,6.20,85400,6.0
2003-10-10,6.06,6.28,6.00,6.26,174500,6.1
2003-10-09,6.14,6.15,6.08,6.08,53300,5.9
2003-10-08,6.03,6.10,6.00,6.09,52900,5.9
2003-10-07,6.07,6.07,6.07,6.07,000,5.9
2003-10-06,6.07,6.07,6.07,6.07,000,5.9
2003-10-03,6.07,6.07,6.07,6.07,000,5.9
2003-10-02,6.07,6.07,6.07,6.07,000,5.9
2003-10-01,6.07,6.07,6.07,6.07,000,5.9
2003-09-30,6.06,6.08,5.92,6.07,139000,5.9
2003-09-29,6.11,6.11,6.01,6.02,106400,5.9
2003-09-26,6.16,6.18,6.12,6.18,83200,6.0
2003-09-25,6.23,6.24,6.16,6.16,52000,6.0
2003-09-24,6.21,6.29,6.21,6.26,98200,6.1
2003-09-23,6.20,6.23,6.13,6.23,97500,6.1
2003-09-22,6.24,6.24,6.13,6.16,71500,6.0
2003-09-19,6.23,6.29,6.18,6.20,47900,6.0
