Date,Open,High,Low,Close,Volume,Adj Clos
2009-12-31,28.11,28.28,27.80,28.07,1296700,27.5
2009-12-30,27.89,28.08,27.60,28.06,1381500,27.5
2009-12-29,27.81,27.98,27.51,27.92,1146400,27.4
2009-12-28,27.66,28.10,27.66,27.81,1183700,27.2
2009-12-25,27.65,27.95,27.42,27.58,1020800,27.0
2009-12-23,26.85,27.08,26.70,26.99,905700,26.4
2009-12-22,27.70,27.77,26.55,26.85,1089700,26.3
2009-12-21,27.38,27.70,27.11,27.70,953900,27.1
2009-12-18,28.34,28.34,26.80,27.27,1756900,26.7
2009-12-17,29.40,29.55,28.31,28.40,1941800,27.8
2009-12-16,29.61,30.19,29.40,29.46,2010300,28.9
2009-12-15,29.17,29.93,28.95,29.78,2607600,29.2
2009-12-14,29.10,29.18,28.19,29.16,1532500,28.6
2009-12-11,29.22,29.42,29.02,29.08,1117300,28.5
2009-12-10,28.99,29.33,28.81,29.20,1366700,28.6
2009-12-09,29.25,29.67,28.71,28.88,1955600,28.3
2009-12-08,29.92,30.10,29.10,29.39,1528000,28.8
2009-12-07,29.45,30.10,29.44,29.92,1544200,29.3
2009-12-04,30.90,31.09,29.01,29.53,5339900,28.9
2009-12-03,30.05,31.20,29.69,31.10,5395500,30.5
2009-12-02,29.90,30.55,29.77,30.16,4236100,29.6
2009-12-01,29.15,30.36,28.80,30.00,3681500,29.4
2009-11-30,28.40,29.09,28.25,29.09,2694400,28.5
2009-11-27,27.85,28.79,27.82,28.40,3208800,27.8
2009-11-26,28.97,29.21,27.74,27.82,3625100,27.3
2009-11-25,28.43,29.34,28.27,29.22,3140100,28.6
2009-11-24,30.30,30.78,28.27,28.43,4667500,27.9
2009-11-23,30.21,30.45,29.98,30.36,3669900,29.8
2009-11-20,30.50,30.80,30.21,30.28,3503400,29.7
2009-11-19,29.80,31.40,29.79,30.79,6096600,30.2
2009-11-18,29.71,29.97,29.25,29.77,3461200,29.2
2009-11-17,29.33,30.00,29.00,29.77,4834400,29.2
2009-11-16,29.10,29.48,28.91,29.33,4023800,28.7
2009-11-13,28.40,29.12,28.19,29.05,3575000,28.5
2009-11-12,28.68,28.95,28.40,28.48,2968100,27.9
2009-11-11,28.31,28.85,28.21,28.65,2789800,28.1
2009-11-10,28.29,28.88,28.10,28.40,4492900,27.8
2009-11-09,27.99,28.22,27.81,28.15,2219400,27.6
2009-11-06,28.50,28.64,27.89,28.00,3601900,27.4
2009-11-05,28.73,28.74,28.18,28.35,2387000,27.8
2009-11-04,28.33,28.75,28.00,28.62,3578600,28.0
2009-11-03,28.48,28.51,27.87,28.34,3612100,27.8
2009-11-02,26.80,28.59,26.53,28.45,5234300,27.9
2009-10-30,27.01,27.90,26.87,27.22,3529900,26.7
2009-10-29,26.85,27.45,26.64,26.70,1941900,26.2
2009-10-28,26.65,27.34,26.52,27.28,2244600,26.7
2009-10-27,28.16,28.16,26.83,26.83,3701400,26.3
2009-10-26,28.25,28.55,28.09,28.34,3006300,27.8
2009-10-23,28.29,28.72,27.93,28.25,4788300,27.7
2009-10-22,27.25,28.32,27.03,28.20,4821500,27.6
2009-10-21,27.80,27.80,27.31,27.35,3092300,26.8
2009-10-20,27.22,28.18,26.81,27.99,5153300,27.4
2009-10-19,26.59,27.10,26.49,27.05,3191300,26.5
2009-10-16,26.55,26.86,26.08,26.48,2545300,25.9
2009-10-15,26.45,26.65,26.30,26.40,2484400,25.9
2009-10-14,26.57,26.88,26.18,26.31,3694200,25.8
2009-10-13,25.80,26.40,25.71,26.39,3163900,25.9
2009-10-12,25.68,26.56,25.68,26.13,6909600,25.6
2009-09-30,25.20,25.56,25.01,25.18,1017800,24.7
2009-09-29,26.20,26.46,24.60,25.07,1694500,24.6
