Date,Open,High,Low,Close,Volume,Adj Clos
2005-12-30,11.89,11.90,11.40,11.45,1275900,11.1
2005-12-29,11.80,11.95,11.73,11.79,1097300,11.4
2005-12-28,11.60,11.87,11.52,11.81,1163500,11.4
2005-12-27,11.67,11.76,11.50,11.61,1016000,11.2
2005-12-26,11.38,11.95,11.36,11.70,1585900,11.3
2005-12-23,11.27,11.60,11.19,11.42,1477400,11.0
2005-12-22,11.12,11.38,10.89,11.27,1068200,10.9
2005-12-21,11.36,11.47,11.12,11.20,651700,10.8
2005-12-20,11.40,11.48,11.20,11.39,641700,11.0
2005-12-19,11.54,11.54,11.30,11.50,763400,11.1
2005-12-16,11.30,11.58,11.25,11.52,932900,11.1
2005-12-15,11.40,11.66,11.27,11.32,1426700,10.9
2005-12-14,10.95,11.42,10.82,11.38,2006900,11.0
2005-12-13,11.03,11.06,10.70,10.81,834700,10.4
2005-12-12,11.00,11.09,10.88,11.04,719300,10.7
2005-12-09,10.70,11.05,10.59,11.00,1066900,10.6
2005-12-08,10.95,10.98,10.51,10.76,987200,10.4
2005-12-07,10.78,11.02,10.65,10.94,976100,10.6
2005-12-06,10.86,11.10,10.71,10.79,1183600,10.4
2005-12-05,11.46,11.48,10.96,10.96,1448900,10.6
2005-12-02,11.85,11.85,11.50,11.56,1157900,11.2
2005-12-01,12.22,12.22,11.70,11.89,1212900,11.5
2005-11-30,11.84,12.23,11.82,12.19,2126800,11.8
2005-11-29,11.90,12.08,11.77,11.80,974900,11.4
2005-11-28,12.15,12.25,11.78,11.84,792700,11.4
2005-11-25,12.10,12.24,11.95,12.13,826300,11.7
2005-11-24,11.90,12.27,11.81,12.09,1426400,11.7
2005-11-23,11.68,12.05,11.50,11.95,1535800,11.6
2005-11-22,11.69,12.05,11.66,11.72,1401000,11.3
2005-11-21,11.72,11.85,11.63,11.70,1263000,11.3
2005-11-18,11.10,11.98,11.05,11.76,2667300,11.4
2005-11-17,11.49,11.62,11.08,11.10,1315600,10.7
2005-11-16,11.20,11.55,10.83,11.48,2134500,11.1
2005-11-15,12.65,12.70,11.39,11.39,3579500,11.0
2005-11-14,12.65,13.08,12.51,12.65,1754400,12.2
2005-11-11,12.78,13.00,12.33,12.75,2687200,12.3
2005-11-10,12.80,13.77,12.68,13.03,6695900,12.6
2005-11-09,15.53,15.53,15.53,15.53,000,15.0
2005-11-08,15.53,15.53,15.53,15.53,000,15.0
2005-11-07,15.53,15.53,15.53,15.53,000,15.0
2005-11-04,15.53,15.53,15.53,15.53,000,15.0
2005-11-03,15.53,15.53,15.53,15.53,000,15.0
2005-11-02,15.53,15.53,15.53,15.53,000,15.0
2005-11-01,15.53,15.53,15.53,15.53,000,15.0
2005-10-31,15.53,15.53,15.53,15.53,000,15.0
2005-10-28,15.53,15.53,15.53,15.53,000,15.0
2005-10-27,15.53,15.53,15.53,15.53,000,15.0
2005-10-26,15.53,15.53,15.53,15.53,000,15.0
2005-10-25,15.53,15.53,15.53,15.53,000,15.0
2005-10-24,16.95,17.18,15.50,15.53,2472200,15.0
2005-10-21,16.55,16.90,16.35,16.90,1562000,16.4
