Date,Open,High,Low,Close,Volume,Adj Clos
2005-12-30,4.60,4.74,4.58,4.62,2995400,4.5
2005-12-29,4.57,4.59,4.51,4.58,2305900,4.4
2005-12-28,4.56,4.66,4.56,4.58,1325600,4.4
2005-12-27,4.62,4.62,4.52,4.57,1717100,4.4
2005-12-26,4.66,4.68,4.58,4.64,2154100,4.5
2005-12-23,4.54,4.65,4.50,4.64,2252800,4.5
2005-12-22,4.48,4.57,4.44,4.54,1952500,4.4
2005-12-21,4.55,4.56,4.45,4.49,1953100,4.3
2005-12-20,4.50,4.59,4.40,4.57,2862100,4.4
2005-12-19,4.43,4.60,4.41,4.49,4306900,4.3
2005-12-16,4.33,4.47,4.28,4.42,3209700,4.3
2005-12-15,4.22,4.46,4.22,4.36,4872400,4.2
2005-12-14,4.20,4.23,4.10,4.22,1456300,4.1
2005-12-13,4.23,4.25,4.16,4.20,1050300,4.1
2005-12-12,4.26,4.26,4.18,4.25,1541300,4.1
2005-12-09,4.22,4.28,4.14,4.25,1818900,4.1
2005-12-08,4.28,4.31,4.20,4.22,1440100,4.1
2005-12-07,4.26,4.27,4.18,4.26,1886000,4.1
2005-12-06,4.26,4.30,4.16,4.26,2525200,4.1
2005-12-05,4.12,4.27,4.09,4.26,5203200,4.1
2005-12-02,4.07,4.14,3.93,4.12,2410200,4.0
2005-12-01,4.05,4.08,3.98,4.06,985500,3.9
2005-11-30,4.05,4.05,3.94,4.03,695000,3.9
2005-11-29,4.07,4.08,4.00,4.02,766100,3.9
2005-11-28,3.95,4.09,3.95,4.05,884700,3.9
2005-11-25,3.99,4.00,3.93,4.00,430000,3.9
2005-11-24,3.98,4.02,3.97,3.99,518000,3.8
2005-11-23,3.92,3.99,3.90,3.98,683200,3.8
2005-11-22,4.08,4.09,3.93,3.94,1090300,3.8
2005-11-21,4.10,4.14,4.05,4.10,833600,4.0
2005-11-18,3.95,4.11,3.95,4.10,2113200,4.0
2005-11-17,3.94,4.02,3.90,3.97,968100,3.8
2005-11-16,3.88,3.95,3.83,3.94,631300,3.8
2005-11-15,3.95,3.98,3.89,3.91,468300,3.8
2005-11-14,3.86,3.94,3.86,3.93,521900,3.8
2005-11-11,3.85,3.95,3.80,3.88,911000,3.7
2005-11-10,4.00,4.02,3.85,3.87,1187700,3.7
2005-11-09,4.10,4.12,4.02,4.03,1037900,3.9
2005-11-08,4.05,4.11,4.00,4.10,836000,4.0
2005-11-07,4.05,4.08,3.95,4.07,656800,3.9
2005-11-04,3.98,4.05,3.96,4.05,701300,3.9
