Date,Open,High,Low,Close,Volume,Adj Clos
2006-12-29,6.81,6.95,6.80,6.86,4285500,6.7
2006-12-28,7.07,7.14,6.75,6.80,6569200,6.7
2006-12-27,7.18,7.25,7.06,7.09,4125800,6.9
2006-12-26,7.28,7.39,7.10,7.14,3556000,7.0
2006-12-25,7.25,7.47,7.24,7.28,3780100,7.1
2006-12-22,7.29,7.41,7.22,7.26,4194400,7.1
2006-12-21,7.50,7.65,7.32,7.39,7882400,7.2
2006-12-20,7.28,7.66,7.25,7.50,7820600,7.3
2006-12-19,7.51,7.52,7.18,7.33,5858600,7.2
2006-12-18,7.36,7.67,7.25,7.51,9137600,7.4
2006-12-15,7.11,7.44,7.11,7.34,7311600,7.2
2006-12-14,7.19,7.19,7.03,7.10,3396300,7.0
2006-12-13,6.90,7.19,6.90,7.14,3980800,7.0
2006-12-12,7.08,7.14,6.84,6.96,3848100,6.8
2006-12-11,6.85,7.09,6.85,7.08,3834400,6.9
2006-12-08,7.24,7.25,6.84,6.84,5785800,6.7
2006-12-07,7.28,7.59,7.25,7.29,6384700,7.1
2006-12-06,7.70,7.70,7.19,7.37,8265200,7.2
2006-12-05,7.70,7.78,7.49,7.71,10066300,7.6
2006-12-04,7.49,7.87,7.49,7.68,15354300,7.5
2006-12-01,7.20,7.49,7.18,7.38,11843300,7.2
2006-11-30,7.10,7.29,7.03,7.14,6936900,7.0
2006-11-29,6.93,7.15,6.80,7.10,3903800,7.0
2006-11-28,7.20,7.22,6.99,7.00,5277900,6.9
2006-11-27,6.92,7.27,6.92,7.17,7058100,7.0
2006-11-24,6.82,6.99,6.75,6.91,4747100,6.8
2006-11-23,6.70,6.84,6.63,6.80,3851100,6.7
2006-11-22,6.68,6.79,6.65,6.70,3750900,6.6
2006-11-21,6.55,6.81,6.51,6.67,3336000,6.5
2006-11-20,6.78,6.85,6.52,6.59,4887700,6.4
2006-11-17,6.80,6.95,6.66,6.83,3561700,6.7
2006-11-16,6.90,7.10,6.85,6.86,9769900,6.7
2006-11-15,6.69,6.82,6.61,6.82,4336700,6.7
2006-11-14,6.70,6.84,6.32,6.80,5125900,6.7
2006-11-13,7.23,7.23,6.65,6.69,7092300,6.5
2006-11-10,7.28,7.50,7.17,7.26,5150200,7.1
2006-11-09,7.29,7.38,7.16,7.31,3798100,7.2
2006-11-08,7.65,7.68,7.31,7.31,4075900,7.2
2006-11-07,7.62,7.68,7.44,7.64,5440500,7.5
2006-11-06,7.41,7.76,7.41,7.62,14669600,7.5
2006-11-03,7.24,7.45,7.18,7.36,6102700,7.2
2006-11-02,7.34,7.34,7.13,7.22,5022800,7.1
2006-11-01,7.19,7.52,7.13,7.37,5964000,7.2
2006-10-31,7.22,7.28,7.01,7.20,3845400,7.0
2006-10-30,7.20,7.29,6.99,7.23,4774600,7.1
2006-10-27,7.55,7.65,7.15,7.20,7422500,7.0
2006-10-26,7.78,7.78,7.50,7.60,7136400,7.4
2006-10-25,7.99,8.05,7.70,7.78,8200000,7.6
2006-10-24,7.88,8.13,7.79,8.03,9798500,7.9
2006-10-23,8.08,8.30,7.70,7.92,14208500,7.8
2006-10-20,7.70,8.33,7.70,8.08,20061900,7.9
2006-10-19,7.82,7.82,7.70,7.70,4370700,7.5
2006-10-18,7.92,7.92,7.72,7.82,4811600,7.7
2006-10-17,7.67,8.04,7.65,7.94,12972800,7.8
2006-10-16,7.60,7.73,7.54,7.67,3124700,7.5
2006-10-13,7.55,7.78,7.54,7.60,3662600,7.4
2006-10-12,7.84,7.88,7.53,7.59,5970000,7.4
2006-10-11,7.69,7.95,7.68,7.83,6078100,7.7
2006-10-10,7.87,7.87,7.68,7.68,5629300,7.5
2006-10-09,7.73,7.88,7.71,7.88,6126300,7.7
2006-10-06,7.72,7.72,7.72,7.72,000,7.6
2006-10-05,7.72,7.72,7.72,7.72,000,7.6
2006-10-04,7.72,7.72,7.72,7.72,000,7.6
2006-10-03,7.72,7.72,7.72,7.72,000,7.6
2006-10-02,7.72,7.72,7.72,7.72,000,7.6
2006-09-29,7.77,7.80,7.65,7.72,5098500,7.6
2006-09-28,7.76,7.87,7.73,7.76,4005800,7.6
2006-09-27,7.58,7.75,7.58,7.73,3882200,7.6
2006-09-26,7.81,7.85,7.52,7.59,7129100,7.4
2006-09-25,7.97,7.97,7.80,7.86,6480600,7.7
2006-09-22,8.23,8.25,7.90,7.97,10050100,7.8
2006-09-21,8.28,8.38,8.14,8.22,8449400,8.1
2006-09-20,8.26,8.64,8.25,8.33,22001300,8.2
2006-09-19,8.13,8.22,7.98,8.10,9183400,7.9
2006-09-18,8.08,8.23,7.93,8.15,7966100,8.0
2006-09-15,8.02,8.10,7.89,7.99,8670600,7.8
2006-09-14,7.69,8.15,7.63,8.10,15262100,7.9
2006-09-13,7.79,7.87,7.63,7.65,8585400,7.5
2006-09-12,7.61,7.94,7.58,7.78,9195500,7.6
2006-09-11,7.95,8.07,7.50,7.76,11226700,7.6
2006-09-08,8.03,8.17,7.93,7.96,5390300,7.8
2006-09-07,8.29,8.31,7.95,8.10,8658000,7.9
2006-09-06,8.05,8.38,7.90,8.30,16763100,8.1
2006-09-05,7.93,8.19,7.75,8.03,14269700,7.9
2006-09-04,7.80,8.09,7.61,7.90,15315700,7.7
