Date,Open,High,Low,Close,Volume,Adj Clos
2008-12-31,8.25,8.29,8.01,8.05,1070500,7.8
2008-12-30,8.25,8.56,8.08,8.20,1589800,8.0
2008-12-29,8.50,8.60,8.05,8.31,1063400,8.1
2008-12-26,8.47,8.68,8.30,8.49,1239200,8.3
2008-12-25,8.47,8.62,8.21,8.39,1412500,8.2
2008-12-24,8.52,8.77,8.30,8.47,1479700,8.3
2008-12-23,9.30,9.44,8.61,8.61,3284900,8.4
2008-12-22,9.14,9.56,9.00,9.44,3491700,9.2
2008-12-19,8.85,9.36,8.82,9.13,3459600,8.9
2008-12-18,8.71,8.96,8.39,8.92,1976600,8.7
2008-12-17,8.70,8.97,8.59,8.75,1882200,8.5
2008-12-16,8.19,8.65,8.11,8.64,1586100,8.4
2008-12-15,8.30,8.45,8.08,8.32,1226100,8.1
2008-12-12,8.59,8.68,8.01,8.23,2207300,8.0
2008-12-11,9.10,9.12,8.70,8.71,2073100,8.5
2008-12-10,8.96,9.25,8.45,9.18,4392500,9.0
2008-12-09,9.38,9.38,8.80,8.97,2728100,8.7
2008-12-08,9.22,9.39,8.88,9.39,3516800,9.2
2008-12-05,8.15,9.05,8.13,9.04,2762700,8.8
2008-12-04,8.66,8.72,8.22,8.25,3470800,8.0
2008-12-03,8.05,8.59,7.99,8.50,3549500,8.3
2008-12-02,7.52,8.18,7.40,7.93,3836500,7.7
2008-12-01,7.15,7.68,7.10,7.67,1947700,7.5
2008-11-28,7.26,7.39,7.10,7.18,892900,7.0
2008-11-27,7.73,7.73,7.35,7.35,2362500,7.2
2008-11-26,7.08,7.20,6.96,7.15,737800,7.0
2008-11-25,7.25,7.32,6.91,7.06,1082200,6.9
2008-11-24,7.30,7.52,7.09,7.10,1749700,6.9
2008-11-21,7.22,7.75,7.17,7.51,2813300,7.3
2008-11-20,7.31,7.80,7.10,7.64,2772100,7.4
2008-11-19,7.02,7.52,6.95,7.49,2013500,7.3
2008-11-18,7.55,7.78,6.97,6.97,3299900,6.8
2008-11-17,7.48,7.78,7.28,7.74,2880800,7.5
2008-11-14,7.38,7.58,7.18,7.51,3107900,7.3
2008-11-13,6.91,7.45,6.88,7.35,3482800,7.2
2008-11-12,6.58,7.07,6.52,7.05,2416300,6.9
2008-11-11,6.61,6.88,6.52,6.68,2019200,6.5
2008-11-10,6.38,6.68,6.20,6.67,2041400,6.5
2008-11-07,5.81,6.17,5.81,6.12,855800,6.0
2008-11-06,5.89,6.00,5.85,5.97,603000,5.8
2008-11-05,5.70,6.10,5.70,6.10,1494100,5.9
2008-11-04,6.20,6.24,5.66,5.66,1508100,5.5
2008-11-03,6.28,6.41,6.09,6.24,822100,6.1
2008-10-31,6.60,6.75,6.30,6.42,1881200,6.2
2008-10-30,6.10,6.55,6.08,6.54,1856000,6.4
2008-10-29,6.50,6.59,6.14,6.25,912800,6.1
2008-10-28,6.16,6.50,5.95,6.47,1169300,6.3
2008-10-27,6.30,6.70,6.25,6.29,1250100,6.1
2008-10-24,6.32,6.50,6.32,6.46,952800,6.3
2008-10-23,6.02,6.32,6.02,6.30,332300,6.1
2008-10-22,6.18,6.50,6.18,6.33,477300,6.2
2008-10-21,6.25,6.52,6.23,6.36,612800,6.2
2008-10-20,6.08,6.35,6.01,6.35,679300,6.2
2008-10-17,6.09,6.22,6.00,6.11,762700,5.9
2008-10-16,6.20,6.29,6.02,6.08,743600,5.9
2008-10-15,6.70,6.70,6.30,6.51,954100,6.3
2008-10-14,7.18,7.18,6.80,6.80,1199100,6.6
2008-10-13,7.05,7.10,6.63,6.92,1523300,6.7
2008-10-10,7.80,7.98,7.34,7.34,1011300,7.1
2008-10-09,8.21,8.30,8.10,8.15,255700,7.9
2008-10-08,8.23,8.29,8.00,8.16,391600,8.0
2008-10-07,8.24,8.46,8.10,8.39,445800,8.2
2008-10-06,8.75,8.75,8.30,8.38,446400,8.2
2008-09-26,9.22,9.22,8.88,9.02,1045400,8.8
2008-09-25,8.65,9.16,8.65,8.94,1036400,8.7
2008-09-24,8.55,9.00,8.41,8.80,795700,8.6
2008-09-23,8.96,8.96,8.40,8.75,885500,8.5
2008-09-22,9.70,9.99,8.98,9.16,2355700,8.9
2008-09-19,9.03,9.12,8.79,9.12,1446200,8.9
2008-09-17,8.38,8.45,8.09,8.29,311200,8.1
2008-09-16,8.30,8.39,8.00,8.38,329500,8.2
2008-09-12,8.40,8.40,8.04,8.35,324600,8.1
2008-09-11,8.30,8.49,8.22,8.35,505400,8.1
2008-09-10,8.25,8.60,8.20,8.41,464300,8.2
2008-09-09,8.32,8.57,8.22,8.29,390700,8.1
2008-09-08,9.09,9.20,8.34,8.34,556900,8.1
2008-09-05,9.98,9.98,9.23,9.27,443800,9.0
2008-09-04,10.11,10.17,9.93,10.15,132300,9.9
2008-09-03,10.25,10.34,9.88,10.10,258700,9.9
2008-09-02,10.10,10.27,9.95,10.22,288700,10.0
2008-09-01,10.52,10.52,10.05,10.13,407900,9.9
2008-08-29,10.10,10.60,10.00,10.55,1013700,10.3
2008-08-28,9.83,10.09,9.80,10.00,284600,9.8
2008-08-27,9.92,10.20,9.84,9.99,249900,9.7
2008-08-26,10.23,10.35,9.83,10.06,437200,9.8
2008-08-25,10.18,10.39,10.01,10.30,379500,10.0
2008-08-22,10.40,10.51,10.01,10.18,485000,9.9
2008-08-21,10.98,11.15,10.46,10.51,1020400,10.3
2008-08-20,9.90,11.20,9.90,11.20,1294500,10.9
2008-08-19,9.72,10.50,9.72,10.23,711700,10.0
2008-08-15,11.02,11.02,10.64,10.80,842800,10.5
2008-08-14,10.39,11.01,10.37,11.01,1355900,10.7
2008-08-13,10.78,10.78,10.18,10.47,1199200,10.2
2008-08-12,11.00,11.26,10.42,10.62,761100,10.4
2008-08-11,12.00,12.80,11.27,11.31,440800,11.0
2008-08-08,13.29,13.33,12.51,12.52,481500,12.2
2008-08-07,13.00,13.30,13.00,13.08,324600,12.8
